Date,AEE,AEP,AES,ATO,AWK,CEG,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EVRG,EXC,FE,LNT,NEE,NI,NRG,PCG,PEG,PNW,PPL,SO,SRE,VST,WEC,XEL
2023-09-29,68.75679016113281,68.01982879638672,13.279221534729004,99.0873794555664,115.868896484375,107.16498565673828,48.67961883544922,25.02062225341797,39.17580032348633,90.39791870117188,79.53105163574219,77.85995483398438,55.14808654785156,51.216896057128906,42.20756530761719,45.235328674316406,34.065635681152344,30.47565460205078,44.13518524169922,52.79983901977539,22.631624221801758,36.57667922973633,15.853399276733398,52.05180740356445,65.6196517944336,21.508329391479492,58.8465690612793,62.44131851196289,32.39572525024414,72.98182678222656,52.13446044921875
2023-10-02,65.3570785522461,64.96337127685547,12.370644569396973,96.12214660644531,112.05119323730469,102.89137268066406,46.351505279541016,23.995567321777344,37.10606384277344,86.9469985961914,76.98994445800781,74.30059051513672,53.18753433227539,49.08543395996094,40.551204681396484,42.91557693481445,33.001930236816406,29.0668888092041,42.12200164794922,48.062686920166016,21.256120681762695,35.67461395263672,14.959007263183594,50.021324157714844,63.4732780456543,20.58628273010254,57.01897048950195,59.908058166503906,31.761091232299805,69.79256439208984,50.13910675048828
2023-10-03,66.68021392822266,65.84052276611328,11.828990936279297,97.60008239746094,109.47799682617188,103.04854583740234,47.543060302734375,24.554689407348633,37.24638748168945,88.64968872070312,77.27830505371094,75.72068786621094,53.35308837890625,49.367279052734375,41.107879638671875,43.718570709228516,33.39856719970703,29.967424392700195,42.62302017211914,48.64330291748047,21.97138214111328,35.940486907958984,15.067119598388672,50.789615631103516,64.00765228271484,20.97883415222168,58.21918487548828,60.8901481628418,31.24361801147461,70.88885498046875,50.877113342285156
2023-10-04,66.91912841796875,66.27457427978516,11.531954765319824,99.44282531738281,111.67691040039062,104.29624938964844,47.918861389160156,24.73174285888672,36.807884216308594,88.42206573486328,77.60270690917969,76.64922332763672,53.35308837890625,49.42011642456055,41.53224182128906,43.441978454589844,33.72308349609375,29.9495906829834,43.26067352294922,46.65260314941406,22.017229080200195,35.57015609741211,14.919692039489746,51.329246520996094,63.89187240600586,20.91493034362793,58.75564193725586,61.02783203125,30.648038864135742,71.77677917480469,51.59689712524414
2023-10-05,67.30502319335938,64.50218200683594,11.016512870788574,100.49982452392578,111.09678649902344,105.98604583740234,47.488059997558594,24.806291580200195,35.93964767456055,85.77240753173828,77.0259780883789,77.15901184082031,52.88254928588867,48.62742614746094,41.869903564453125,43.12969970703125,33.72308349609375,30.118999481201172,43.369991302490234,45.57429885864258,21.852169036865234,36.738101959228516,15.076948165893555,51.73168182373047,64.24810028076172,20.9605770111084,58.72835922241211,60.807552337646484,31.077632904052734,71.84927368164062,51.46023178100586
2023-10-06,67.99415588378906,65.27987670898438,10.876730918884277,101.53811645507812,111.20906066894531,108.23585510253906,48.61545944213867,25.039257049560547,36.57109832763672,86.64652252197266,78.32357025146484,78.60640716552734,54.07630920410156,49.15589141845703,41.974849700927734,43.53120040893555,34.327056884765625,30.538066864013672,44.0714225769043,46.30238723754883,22.54909324645996,37.00398635864258,15.24403190612793,52.42681121826172,64.44406127929688,21.39877700805664,59.07387161254883,61.61525344848633,30.794492721557617,73.05431365966797,52.25290298461914
2023-10-09,68.9681167602539,66.60916137695312,11.077667236328125,102.60449981689453,113.03369140625,109.42461395263672,48.89960479736328,25.430644989013672,36.992061614990234,87.9485855102539,79.50402069091797,79.69881439208984,54.48585891723633,50.415401458740234,42.44483947753906,44.03084182739258,34.885948181152344,31.00171661376953,44.24449157714844,45.45449447631836,23.053447723388672,37.6971549987793,15.312832832336426,53.42375946044922,65.04965209960938,21.681781768798828,59.92856979370117,62.87272262573242,31.0971622467041,74.04190063476562,52.5262451171875
2023-10-10,69.988037109375,67.1246109008789,11.35722827911377,103.64279174804688,114.02555084228516,111.01615905761719,49.07375717163086,25.59838104248047,37.351627349853516,88.64968872070312,80.143798828125,80.21769714355469,55.13064956665039,51.33139419555664,42.71405792236328,44.34312057495117,35.408790588378906,31.224613189697266,44.7728385925293,47.53736114501953,23.34688377380371,37.84907913208008,15.538888931274414,54.00912094116211,66.05604553222656,21.782203674316406,60.41047286987305,62.918609619140625,31.341251373291016,74.5130386352539,52.89979934692383
2023-10-11,71.10901641845703,68.07408142089844,11.697946548461914,104.56884002685547,114.3624038696289,113.0498275756836,49.66035842895508,25.859304428100586,37.67612075805664,89.08674621582031,80.98181915283203,80.51811218261719,56.57710647583008,51.93913269042969,43.330055236816406,44.878448486328125,36.0938835144043,31.616924285888672,45.26474380493164,49.34374237060547,23.887920379638672,39.187950134277344,15.764945030212402,55.582298278808594,67.18710327148438,22.010433197021484,61.01057052612305,63.5794563293457,31.99541664123535,75.15632629394531,53.58314895629883
2023-10-12,70.49340057373047,66.4463882446289,11.400912284851074,103.94213104248047,110.72248840332031,113.68842315673828,49.000423431396484,25.654296875,36.43954086303711,87.4295883178711,79.32379150390625,79.53494262695312,56.5422477722168,48.054927825927734,42.704933166503906,43.93269348144531,35.90458297729492,31.474266052246094,44.86394119262695,48.8460693359375,23.28269386291504,39.28290557861328,15.68631649017334,55.39936447143555,66.61712646484375,21.590490341186523,59.737632751464844,62.83600616455078,31.04834747314453,73.66136932373047,52.98180389404297
