Date,ADP,ALLE,AME,AOS,AXON,BA,BLDR,BR,CARR,CAT,CHRW,CMI,CPRT,CSX,CTAS,DAL,DAY,DE,DOV,EFX,EMR,ETN,EXPD,FAST,FDX,FTV,GD,GE,GEV,GNRC,GWW,HII,HON,HUBB,HWM,IEX,IR,ITW,J,JBHT,JCI,LDOS,LHX,LII,LMT,LUV,MAS,MMM,NDSN,NOC,NSC,ODFL,OTIS,PAYC,PAYX,PCAR,PH,PNR,PWR,ROK,ROL,RSG,RTX,SNA,SWK,TDG,TT,TXT,UAL,UBER,UNP,UPS,URI,VLTO,VRSK,WAB,WM,XYL
2021-08-09,191.4878387451172,127.47217559814453,131.69503784179688,65.38113403320312,192.3699951171875,232.27000427246094,47.5,158.35694885253906,52.394256591796875,191.67662048339844,79.90460968017578,205.15948486328125,36.50749969482422,30.26665496826172,93.65460968017578,37.92478942871094,,345.8246765136719,158.93539428710938,243.77748107910156,91.4983139038086,150.7867431640625,115.91443634033203,24.495515823364258,199.04185485839844,54.705177307128906,177.59092712402344,63.0857048034668,,417.8599853515625,417.3810119628906,183.98916625976562,203.36270141601562,182.96319580078125,31.122806549072266,212.14990234375,49.24394607543945,201.97911071777344,103.49959564208984,158.19354248046875,65.36042785644531,87.86104583740234,207.35336303710938,315.38665771484375,315.5110168457031,45.85074234008789,53.923946380615234,138.11024475097656,209.6312713623047,332.9329833984375,231.12619018554688,132.75302124023438,82.85830688476562,456.7621765136719,99.65229797363281,44.273773193359375,278.6080322265625,71.89127349853516,91.3545913696289,288.7528991699219,35.387550354003906,110.63496398925781,78.0049819946289,196.10862731933594,163.4525146484375,522.3805541992188,182.38925170898438,71.8668212890625,46.45000076293945,43.25,196.4655303955078,152.36358642578125,320.96923828125,,181.2200469970703,84.3592529296875,136.1590118408203,120.97551727294922
2021-08-10,194.19395446777344,127.5843734741211,132.4210205078125,65.82060241699219,183.7899932861328,235.77999877929688,48.790000915527344,157.07496643066406,52.73896026611328,196.42977905273438,79.71737670898438,207.9346923828125,35.83250045776367,30.789949417114258,93.26798248291016,39.05412292480469,,352.66021728515625,161.46432495117188,249.4859161376953,93.22589874267578,154.53585815429688,115.44245147705078,24.455400466918945,198.0125732421875,54.97078323364258,179.19361877441406,64.52735900878906,,419.0899963378906,422.1580810546875,185.61260986328125,206.61502075195312,186.57920837402344,31.852550506591797,212.80615234375,50.775360107421875,205.0363006591797,104.57939147949219,159.86761474609375,65.916259765625,88.66736602783203,210.63116455078125,319.62615966796875,316.5597229003906,47.142051696777344,54.66202163696289,139.38343811035156,209.14059448242188,334.49163818359375,234.1997833251953,132.86032104492188,82.98760223388672,446.79949951171875,100.24927520751953,44.19066619873047,280.0144958496094,72.63069152832031,93.49756622314453,292.7803649902344,35.10580825805664,110.27812957763672,78.51559448242188,197.7672882080078,165.47474670410156,516.138671875,180.8089599609375,72.86165618896484,47.68000030517578,43.5,198.03762817382812,152.0684051513672,328.3946533203125,,181.2587127685547,85.32196807861328,135.9278106689453,121.83228302001953
2021-08-11,193.77281188964844,128.22938537597656,133.05020141601562,66.15021514892578,184.64999389648438,239.49000549316406,50.2400016784668,157.61520385742188,52.99980545043945,203.39434814453125,80.98357391357422,215.07723999023438,35.84749984741211,31.752424240112305,93.10096740722656,39.86494064331055,,361.51837158203125,162.15994262695312,251.55557250976562,94.32032775878906,154.12954711914062,116.42414855957031,24.81195831298828,201.6697540283203,55.317535400390625,180.69723510742188,64.50302124023438,,417.2200012207031,424.6849365234375,187.39755249023438,208.6643524169922,188.4010772705078,32.5527229309082,213.72486877441406,51.242740631103516,207.80914306640625,108.09657287597656,165.26284790039062,66.50851440429688,90.35503387451172,210.8756561279297,324.4781799316406,317.4859619140625,47.81538391113281,56.44794464111328,141.00634765625,210.7825469970703,337.6458740234375,240.2023468017578,134.77218627929688,83.50470733642578,452.0050964355469,101.01930236816406,45.86962890625,277.52984619140625,74.18438720703125,96.37471008300781,290.9505310058594,35.11520004272461,112.37213897705078,79.38451385498047,201.7077178955078,168.9677734375,518.6736450195312,181.85304260253906,74.07537078857422,48.209999084472656,43.08000183105469,202.21791076660156,153.4964599609375,344.7497253417969,,184.03321838378906,87.02373504638672,137.91619873046875,122.60433959960938
2021-08-12,192.56309509277344,128.1639404296875,132.85662841796875,65.39027404785156,186.4499969482422,238.17999267578125,51.900001525878906,158.32948303222656,52.152034759521484,202.0913543701172,81.34915924072266,212.70233154296875,35.34000015258789,31.892602920532227,92.97416687011719,39.1216926574707,,361.087646484375,161.75570678710938,249.7650604248047,94.62480926513672,155.07574462890625,115.423583984375,24.655963897705078,201.54562377929688,55.78232192993164,179.32867431640625,64.79500579833984,,423.32000732421875,417.7052001953125,186.10595703125,207.49246215820312,190.34317016601562,32.22728729248047,212.33741760253906,51.720062255859375,206.69821166992188,110.8039779663086,165.63589477539062,66.51765441894531,89.90496826171875,208.95603942871094,321.2467041015625,314.38372802734375,47.031375885009766,56.89154815673828,140.90843200683594,213.79275512695312,335.57989501953125,243.1855926513672,136.09878540039062,83.29232025146484,460.65167236328125,100.80300903320312,45.44850540161133,276.2453918457031,74.25924682617188,97.58512115478516,291.65850830078125,34.9273681640625,112.76652526855469,78.81119537353516,199.94374084472656,167.78953552246094,510.628173828125,180.42323303222656,73.93608093261719,47.2400016784668,42.72999954223633,203.3523406982422,154.48573303222656,348.452880859375,,183.80117797851562,86.66345977783203,138.79473876953125,123.4234390258789
2021-08-13,192.8050537109375,129.01467895507812,132.84698486328125,65.88469696044922,185.13999938964844,234.4600067138672,51.7599983215332,159.6664581298828,52.31041717529297,200.55899047851562,81.94660949707031,211.4481201171875,35.375,31.649639129638672,93.15597534179688,38.51358413696289,,359.5706787109375,161.36085510253906,250.3811798095703,94.28851318359375,155.49319458007812,116.96219635009766,24.633678436279297,202.33399963378906,56.04052734375,178.60838317871094,63.82174301147461,,414.1000061035156,418.2964172363281,184.71568298339844,207.3314208984375,191.3789520263672,31.675050735473633,209.98434448242188,52.137725830078125,207.08038330078125,109.62095642089844,167.98916625976562,66.35362243652344,89.67057037353516,208.1049041748047,320.7756652832031,312.8368835449219,46.496402740478516,57.25739669799805,140.31381225585938,215.70838928222656,334.88824462890625,243.1042022705078,137.0498504638672,83.71710968017578,452.0537414550781,101.37400817871094,44.96087646484375,274.7170715332031,74.40902709960938,96.7021255493164,292.0368347167969,34.889801025390625,113.21726989746094,78.15727233886719,201.97097778320312,167.22964477539062,503.6466064453125,179.83067321777344,73.44862365722656,46.4900016784668,42.220001220703125,203.47735595703125,154.75698852539062,340.5163269042969,,184.87423706054688,86.5758285522461,139.28489685058594,123.83771514892578
2021-08-16,194.0505828857422,130.846923828125,133.20509338378906,66.50728607177734,186.24000549316406,229.05999755859375,51.58000183105469,162.07479858398438,52.729637145996094,199.76983642578125,82.32111358642578,212.84461975097656,35.1974983215332,31.649639129638672,94.11524963378906,38.54254150390625,,358.66241455078125,163.5419158935547,250.96835327148438,94.1976318359375,156.3188018798828,118.4913558959961,24.789676666259766,205.6043243408203,55.81919860839844,180.4901123046875,62.866737365722656,,410.19000244140625,419.6217346191406,184.5452880859375,209.10272216796875,189.631103515625,31.5369873046875,213.1436309814453,52.00844955444336,209.0266876220703,109.67654418945312,169.1371307373047,66.98236083984375,91.7801513671875,212.01657104492188,319.5791320800781,314.820556640625,46.219688415527344,57.55924606323242,141.53102111816406,216.61428833007812,339.969970703125,243.83639526367188,137.38148498535156,84.86213684082031,461.5193176269531,102.25650787353516,44.97196578979492,280.3426513671875,75.15777587890625,96.2060546875,294.7032165527344,35.293636322021484,114.2971420288086,78.0587387084961,203.2786102294922,167.53884887695312,501.8763122558594,183.61203002929688,73.20985412597656,46.29999923706055,41.5,203.20046997070312,157.2222137451172,338.6841125488281,,185.02891540527344,86.6147689819336,140.505615234375,125.15583801269531
2021-08-17,192.47349548339844,130.95909118652344,131.9080047607422,64.96910858154297,183.4499969482422,222.22000122070312,49.70000076293945,161.9008331298828,51.3787956237793,195.8516845703125,81.55427551269531,209.7759246826172,34.75749969482422,31.528165817260742,94.29944610595703,37.4325065612793,,352.388671875,162.65826416015625,252.1332244873047,93.35237121582031,154.82530212402344,117.22648620605469,24.455400466918945,202.83041381835938,55.15522384643555,179.46372985839844,61.81439208984375,,389.989990234375,415.67425537109375,184.47349548339844,207.0541229248047,188.35484313964844,31.043912887573242,209.74053955078125,50.566532135009766,207.2670440673828,107.77900695800781,167.28128051757812,66.51765441894531,92.67084503173828,211.77207946777344,314.78363037109375,316.0003356933594,44.94681930541992,56.08665084838867,139.59326171875,215.9820098876953,339.9792175292969,241.12449645996094,136.46461486816406,83.79096984863281,450.884033203125,101.26155853271484,44.59358596801758,277.8486633300781,73.83808898925781,94.30119323730469,289.0105895996094,35.6411247253418,114.00603485107422,77.58399200439453,198.2762908935547,162.53326416015625,501.5520935058594,182.13523864746094,71.77729797363281,45.290000915527344,41.0,201.7445068359375,157.77267456054688,332.7920227050781,,186.5756378173828,86.16683959960938,140.29296875,124.09193420410156
2021-08-18,186.8014373779297,130.83755493164062,130.67864990234375,64.37400817871094,182.7100067138672,219.0,49.220001220703125,159.0346221923828,51.39742660522461,192.52081298828125,79.15558624267578,207.7656707763672,34.442501068115234,31.546838760375977,92.87846374511719,37.3070182800293,,347.9689636230469,161.23867797851562,244.96156311035156,92.37077331542969,154.39857482910156,114.70619201660156,24.161237716674805,199.1075439453125,54.535491943359375,177.1947479248047,61.68665313720703,,390.04998779296875,408.44659423828125,180.43728637695312,204.34353637695312,185.77462768554688,31.783527374267578,205.82196044921875,50.1985969543457,204.29869079589844,106.31813049316406,165.73159790039062,66.00739288330078,90.59877014160156,209.37257385253906,306.973388671875,311.6308898925781,44.679344177246094,54.796993255615234,137.46670532226562,214.27401733398438,334.9344177246094,239.82266235351562,134.8404541015625,83.56934356689453,447.6670837402344,99.24565887451172,44.46003723144531,274.77337646484375,72.9021224975586,95.48181915283203,288.4017028808594,35.52843475341797,112.10921478271484,76.57172393798828,193.37928771972656,161.02076721191406,501.31109619140625,180.88421630859375,71.05107116699219,45.040000915527344,40.880001068115234,200.8155517578125,155.4111785888672,328.0281982421875,,184.41021728515625,85.62155151367188,138.3138427734375,122.65143585205078
2021-08-19,189.1759796142578,131.08059692382812,130.0688018798828,64.3923110961914,181.52000427246094,212.16000366210938,48.43000030517578,159.08950805664062,51.471954345703125,187.6025390625,78.263916015625,207.20179748535156,34.397499084472656,31.387985229492188,93.62723541259766,36.612037658691406,,336.1424865722656,162.0941619873047,249.11048889160156,92.0072021484375,154.86236572265625,115.28199005126953,24.540090560913086,195.3116912841797,54.19612503051758,176.0152587890625,60.47615432739258,,391.8500061035156,409.68621826171875,179.53138732910156,203.72621154785156,183.5088653564453,31.31017303466797,206.87193298339844,49.46271896362305,204.58309936523438,104.7461166381836,164.08624267578125,66.54498291015625,90.63629150390625,208.3675079345703,311.090576171875,309.385009765625,43.77541732788086,54.87015914916992,136.66221618652344,213.39642333984375,333.02520751953125,237.02935791015625,136.3231201171875,83.5137939453125,445.5712585449219,99.72151184082031,44.72156524658203,269.4008483886719,73.27649688720703,95.12464904785156,290.0716247558594,36.411231994628906,113.73372650146484,75.11186218261719,190.96119689941406,158.50546264648438,489.9327697753906,182.43624877929688,69.47921752929688,43.93000030517578,39.86000061035156,199.87762451171875,154.82081604003906,319.61920166015625,,188.19973754882812,83.24559783935547,140.21893310546875,122.63256072998047
2021-08-20,189.58816528320312,129.5474853515625,130.4560089111328,65.06066131591797,186.8300018310547,212.6699981689453,49.11000061035156,159.83131408691406,51.583744049072266,188.0521240234375,79.08427429199219,207.35394287109375,34.994998931884766,31.51881217956543,93.73011016845703,36.79542922973633,,329.07275390625,162.3573760986328,248.8505859375,92.43438720703125,155.3447723388672,116.13152313232422,24.722820281982422,194.5744171142578,54.17399597167969,177.64498901367188,60.85938262939453,,400.32000732421875,410.95428466796875,181.83651733398438,203.6993865966797,187.14332580566406,31.369342803955078,207.45318603515625,49.80082321166992,204.9119110107422,105.39714813232422,166.91778564453125,66.88213348388672,90.29876708984375,209.2910614013672,314.3409118652344,312.1290283203125,43.683189392089844,55.546993255615234,136.859619140625,217.2842254638672,334.7867736816406,237.09259033203125,137.78628540039062,83.34716033935547,457.6006164550781,99.85993957519531,44.66591262817383,269.888427734375,73.78190612792969,95.54133605957031,290.67132568359375,36.937171936035156,114.65394592285156,75.74267578125,193.7411346435547,159.09881591796875,494.8614807128906,181.92831420898438,70.59344482421875,44.029998779296875,39.95000076293945,199.8240966796875,154.98121643066406,318.3558654785156,,189.852783203125,83.48904418945312,141.43968200683594,123.87537384033203
2021-08-23,189.72259521484375,130.0242156982422,130.9593505859375,65.27124786376953,186.72999572753906,219.39999389648438,50.16999816894531,157.9632110595703,52.058876037597656,191.90603637695312,79.83330535888672,210.55819702148438,34.900001525878906,31.649639129638672,93.75882720947266,37.847557067871094,,339.719482421875,162.73345947265625,250.15011596679688,93.25236511230469,156.62490844726562,116.62236785888672,24.75847053527832,194.82992553710938,53.93791198730469,178.28419494628906,61.41900634765625,,415.0299987792969,412.2511291503906,184.75155639648438,204.9607696533203,188.11436462402344,31.753938674926758,207.85629272460938,50.665977478027344,205.0896453857422,105.54800415039062,167.30999755859375,67.5837631225586,90.33626556396484,210.51345825195312,312.1551208496094,312.2862854003906,44.928375244140625,55.66590118408203,137.22608947753906,218.48538208007812,334.7130126953125,238.30397033691406,138.58126831054688,83.25454711914062,464.814208984375,99.90320587158203,44.73826217651367,276.1797790527344,73.53856658935547,96.74182891845703,290.23773193359375,36.04496383666992,114.16567993164062,76.56273651123047,196.06216430664062,159.21575927734375,501.2362976074219,182.93478393554688,71.11075592041016,45.529998779296875,41.0,199.88658142089844,154.78872680664062,325.94525146484375,,190.93553161621094,85.12494659423828,140.348388671875,124.46854400634766
2021-08-24,186.550537109375,131.2488555908203,131.7240447998047,65.74735260009766,185.8000030517578,221.42999267578125,51.13999938964844,156.8368682861328,52.73896026611328,195.07176208496094,79.86004638671875,211.3547821044922,35.349998474121094,31.182409286499023,93.51239776611328,39.1216926574707,,344.5699157714844,163.79574584960938,249.4281005859375,93.9976577758789,157.13514709472656,115.87667083740234,24.55790901184082,195.49420166015625,54.37318801879883,179.1035614013672,62.818077087402344,,418.8999938964844,410.95428466796875,184.80535888671875,206.15057373046875,189.5756072998047,32.06951141357422,210.58433532714844,51.51123809814453,204.90301513671875,106.81038665771484,166.50645446777344,67.9937973022461,90.7019271850586,210.46820068359375,311.45794677734375,313.7283020019531,46.86534881591797,55.97688293457031,137.27545166015625,220.69839477539062,334.5746154785156,234.5252227783203,139.2592010498047,83.67119598388672,473.3536071777344,98.88228607177734,45.48945617675781,280.3146057128906,73.735107421875,98.26968383789062,291.9630432128906,35.735042572021484,114.97321319580078,76.98625946044922,198.86859130859375,160.85362243652344,505.5831604003906,184.91952514648438,72.23492431640625,47.119998931884766,40.16999816894531,197.626708984375,155.00527954101562,331.64447021484375,,190.6068878173828,84.85227966308594,140.93101501464844,126.12560272216797
