Date,ALB,AMCR,APD,AVY,BALL,CF,CTVA,DD,DOW,ECL,EMN,FCX,IFF,IP,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SHW,STLD,SW,VMC
2021-08-18,205.16725158691406,48.96831512451172,239.96849060058594,197.4109344482422,84.95451354980469,41.42695236206055,41.75213623046875,84.6123275756836,47.106319427490234,207.4723358154297,92.32453155517578,31.62074089050293,132.4779815673828,44.780921936035156,289.60479736328125,71.0723876953125,363.924560546875,27.423076629638672,49.22757339477539,112.11897277832031,125.1662368774414,148.84140014648438,287.8913879394531,64.21880340576172,50.488712310791016,177.4117431640625
2021-08-19,201.04000854492188,50.01706314086914,239.2982940673828,197.2736053466797,86.63093566894531,39.22753143310547,40.43135452270508,83.47896575927734,46.0938606262207,208.57908630371094,91.06324768066406,30.258089065551758,130.63307189941406,44.48263931274414,290.78216552734375,68.95970916748047,361.66497802734375,26.23423957824707,48.89020538330078,109.01823425292969,125.20074462890625,145.79237365722656,289.8837890625,62.289634704589844,50.488712310791016,176.48745727539062
2021-08-20,207.0047149658203,51.59018325805664,235.8154296875,199.8463134765625,88.62577819824219,40.250308990478516,39.85173034667969,83.39883422851562,46.35268020629883,210.0547332763672,91.19599914550781,30.61275291442871,130.9478302001953,44.9415397644043,293.2866516113281,69.6261215209961,363.67242431640625,27.25450897216797,48.7431640625,108.08057403564453,127.97069549560547,145.77426147460938,294.11749267578125,62.122684478759766,50.488712310791016,176.56454467773438
2021-08-23,214.78814697265625,51.146480560302734,238.50479125976562,199.63571166992188,88.83184814453125,40.54899597167969,39.86122512817383,84.39481353759766,47.24334716796875,210.48989868164062,92.75604248046875,31.919397354125977,131.36756896972656,44.71208572387695,292.3335266113281,70.92350769042969,367.02789306640625,27.73358726501465,49.98012924194336,111.24633026123047,126.8316421508789,146.89614868164062,291.8760986328125,63.9590950012207,50.488712310791016,178.0568084716797
2021-08-24,215.9754180908203,50.904457092285156,238.53118896484375,200.58787536621094,88.51342010498047,40.8295783996582,40.43135452270508,85.57395935058594,48.15684509277344,210.31016540527344,93.79330444335938,32.862056732177734,132.28564453125,45.056251525878906,292.00640869140625,72.67460632324219,367.8230895996094,28.647396087646484,49.72061538696289,114.42133331298828,127.5823974609375,147.3666534423828,290.3339538574219,66.02737426757812,50.488712310791016,179.4336395263672
2021-08-25,220.65869140625,51.630523681640625,237.3408660888672,205.02828979492188,88.65388488769531,41.33644104003906,41.600093841552734,85.8945083618164,48.621212005615234,211.96556091308594,94.47374725341797,32.76872253417969,132.61790466308594,45.48456954956055,292.3521423339844,73.0078125,374.42742919921875,28.691755294799805,49.22757339477539,111.36700439453125,129.36859130859375,147.8280792236328,289.969970703125,65.38742065429688,47.84954833984375,182.52413940429688
2021-08-26,217.38888549804688,51.02546691894531,236.67950439453125,205.71493530273438,88.32609558105469,40.295562744140625,41.799644470214844,85.05879211425781,48.45374298095703,210.9628143310547,93.36180877685547,32.236724853515625,132.05828857421875,45.178619384765625,290.9223937988281,71.73880004882812,372.9629821777344,28.168315887451172,48.98535919189453,109.60311126708984,128.919921875,145.80142211914062,289.52935791015625,64.11677551269531,47.84954833984375,180.55043029785156
2021-08-27,222.99559020996094,51.54985046386719,236.7500457763672,207.04254150390625,88.38230895996094,40.93819046020508,41.980194091796875,86.03186798095703,49.77070236206055,212.82632446289062,95.6520767211914,34.13135528564453,132.7578582763672,45.989356994628906,293.9314270019531,73.7606201171875,372.7399597167969,28.966785430908203,50.33478546142578,111.26488494873047,130.63710021972656,146.4257049560547,290.10400390625,65.76768493652344,47.84954833984375,180.95477294921875
2021-08-30,223.30654907226562,51.59018325805664,238.24905395507812,207.48196411132812,89.61854553222656,40.55804443359375,41.58109664916992,84.6123275756836,49.23206329345703,213.2898406982422,94.24969482421875,34.19668960571289,132.20697021484375,45.408084869384766,294.8752136230469,73.0866928100586,371.17864990234375,28.656267166137695,49.74656677246094,112.3696517944336,130.42999267578125,146.3080596923828,292.4412536621094,65.14627075195312,47.84954833984375,179.11587524414062
2021-08-31,223.08038330078125,51.83219909667969,237.6406707763672,206.97689819335938,90.05964660644531,41.110164642333984,41.7806396484375,84.73824310302734,48.40102005004883,213.1763458251953,93.90118408203125,33.96335220336914,132.46926879882812,45.95875549316406,293.9781188964844,71.94670104980469,370.3238525390625,28.549802780151367,50.16177749633789,109.138916015625,130.90464782714844,144.3538055419922,290.8703918457031,62.5956916809082,47.72346878051758,179.0099334716797
2021-09-01,225.39842224121094,51.18681716918945,237.49073791503906,207.6656494140625,90.71659088134766,40.7119140625,42.170223236083984,84.07425689697266,48.12400436401367,212.8074493408203,93.56926727294922,33.496700286865234,131.55990600585938,45.767555236816406,293.314697265625,70.11848449707031,370.2655944824219,28.287473678588867,50.066627502441406,107.93205261230469,132.8375701904297,142.72528076171875,293.01593017578125,62.178340911865234,47.101505279541016,178.9329833984375
2021-09-02,229.9497528076172,51.4288330078125,238.07266235351562,208.7950897216797,91.7771224975586,41.59892272949219,42.6833381652832,84.6123275756836,48.1855583190918,214.65199279785156,94.0007553100586,33.85136413574219,132.40806579589844,46.1193733215332,295.8932189941406,69.75282287597656,368.5559997558594,28.83881950378418,50.78457260131836,107.02224731445312,132.2939453125,143.5214385986328,295.68829345703125,62.530784606933594,47.35365676879883,176.18905639648438
2021-09-03,227.90499877929688,51.146480560302734,236.55609130859375,207.28912353515625,91.392333984375,41.11921310424805,42.6833381652832,82.517333984375,47.800804138183594,212.96824645996094,93.40328979492188,33.73001480102539,131.95335388183594,45.8287353515625,293.8866271972656,68.63438415527344,363.7478942871094,28.589820861816406,51.614986419677734,105.88035583496094,131.5518035888672,140.83432006835938,294.4718322753906,61.92790603637695,47.35365676879883,173.59913635253906
2021-09-07,225.00271606445312,49.75402069091797,235.515625,205.59027099609375,90.96998596191406,41.78899002075195,42.122718811035156,81.76175689697266,47.60843276977539,214.86012268066406,92.9137191772461,33.93536376953125,131.21890258789062,44.89564514160156,295.9588623046875,67.8529052734375,359.299072265625,28.589820861816406,50.41262435913086,106.53949737548828,130.8183135986328,136.0753173828125,290.0753479003906,61.64968490600586,47.35365676879883,170.46046447753906
2021-09-08,225.4738311767578,50.161170959472656,236.07113647460938,206.54534912109375,90.73538208007812,40.358924865722656,41.94217300415039,80.84591674804688,46.700439453125,217.1870880126953,90.68982696533203,32.078060150146484,132.049560546875,44.7197265625,292.1613464355469,66.27558898925781,357.5021057128906,27.682775497436523,50.2641716003418,104.14431762695312,130.8873748779297,136.63624572753906,284.18450927734375,61.08392333984375,47.35365676879883,169.44955444335938
2021-09-09,229.36553955078125,49.3875846862793,235.5332489013672,206.56365966796875,89.59038543701172,41.092063903808594,41.41006088256836,80.4795913696289,46.38494110107422,215.2101287841797,90.7562255859375,32.48871612548828,131.89215087890625,44.803855895996094,293.2021484375,65.66616821289062,357.2496032714844,28.074050903320312,50.045867919921875,104.5063705444336,130.91329956054688,139.83909606933594,284.768798828125,61.167381286621094,47.35365676879883,169.44955444335938
2021-09-10,227.2548065185547,50.079742431640625,236.30917358398438,206.04019165039062,88.99913024902344,41.30928039550781,41.258033752441406,80.69709014892578,46.4849853515625,213.63040161132812,90.83920288085938,33.114044189453125,129.05039978027344,44.627960205078125,291.0830383300781,66.58387756347656,358.90087890625,28.260799407958984,49.76642608642578,104.20930480957031,131.00814819335938,138.45480346679688,287.9680480957031,61.02825927734375,47.35365676879883,171.07667541503906
2021-09-13,215.90948486328125,50.079742431640625,237.63182067871094,205.0760040283203,88.27647399902344,42.006221771240234,40.99195861816406,80.9031753540039,46.7235221862793,212.77723693847656,91.44493103027344,32.93672180175781,129.05039978027344,44.81916427612305,293.9522399902344,67.69515228271484,357.4730224609375,28.572036743164062,49.810096740722656,101.37776184082031,130.8873748779297,137.98431396484375,289.3377380371094,59.238216400146484,46.52155685424805,171.30770874023438
2021-09-14,217.1721649169922,50.161170959472656,237.06752014160156,203.69854736328125,86.95316314697266,41.743743896484375,40.15578842163086,78.38460540771484,45.90016555786133,211.92408752441406,87.26140594482422,32.470054626464844,125.69278717041016,44.16904830932617,292.48956298828125,67.27216339111328,351.314697265625,28.49200439453125,49.949806213378906,98.5926742553711,128.8026123046875,136.011962890625,286.26312255859375,57.47601318359375,46.52155685424805,169.18960571289062
2021-09-15,220.4796142578125,50.48688888549805,237.63182067871094,204.35055541992188,87.47874450683594,43.84360122680664,40.83042907714844,80.14759826660156,46.32337951660156,212.1800079345703,88.52233123779297,34.29001998901367,126.18243408203125,44.31437683105469,294.9179992675781,67.96044158935547,350.93585205078125,29.91482925415039,50.395164489746094,101.77696990966797,126.85687255859375,136.35574340820312,286.7899169921875,60.3233757019043,46.52155685424805,168.46751403808594
2021-09-16,218.2709503173828,49.3875846862793,234.91600036621094,203.34042358398438,87.04700469970703,44.368568420410156,40.45984649658203,80.86882019042969,45.76165771484375,211.93356323242188,87.64552307128906,32.01271438598633,125.14196014404297,44.253177642822266,293.5584411621094,67.30083465576172,343.94219970703125,30.012643814086914,48.40415954589844,101.95337677001953,124.83289337158203,135.5233917236328,285.45843505859375,59.08982849121094,49.23637008666992,166.10870361328125
2021-09-17,214.1179656982422,48.24755859375,230.8687744140625,197.14186096191406,86.68099975585938,44.440975189208984,39.78520584106445,78.8883056640625,44.438133239746094,206.97576904296875,86.08402252197266,30.846088409423828,118.2255859375,43.28950119018555,290.0328369140625,66.06767272949219,332.9078369140625,29.888145446777344,48.220767974853516,97.37651062011719,122.49625396728516,132.7638702392578,281.35894775390625,57.45745849609375,47.664634704589844,163.55734252929688
2021-09-20,203.3860626220703,47.96255111694336,227.65040588378906,195.07565307617188,87.04700469970703,43.508705139160156,39.42412185668945,77.76640319824219,43.23003005981445,205.79080200195312,83.21147155761719,29.09145164489746,118.01568603515625,42.73881530761719,283.3662109375,64.46885681152344,332.72320556640625,28.598718643188477,47.16413116455078,89.94026947021484,121.36703491210938,132.37484741210938,279.4718933105469,53.90520095825195,47.664634704589844,163.1144561767578
2021-09-21,204.33938598632812,47.59611511230469,226.95384216308594,193.33087158203125,86.84054565429688,44.3414192199707,39.3386116027832,77.10242462158203,42.729854583740234,206.568115234375,82.81900787353516,28.447463989257812,115.9259262084961,42.23402786254883,285.9446716308594,64.45452117919922,334.325927734375,28.829917907714844,47.60075759887695,89.3182601928711,119.89033508300781,131.78671264648438,278.12127685546875,53.562042236328125,47.664634704589844,165.17478942871094
2021-09-22,210.74827575683594,47.799686431884766,227.4387969970703,195.95724487304688,87.23469543457031,45.63572692871094,39.85173034667969,78.1556396484375,43.322364807128906,209.36459350585938,83.64571380615234,29.4554443359375,115.9521713256836,42.93002700805664,286.9761657714844,65.40804290771484,340.22198486328125,29.505765914916992,47.72303009033203,90.21878051757812,122.25303649902344,131.42489624023438,279.6826477050781,53.97012710571289,47.664634704589844,167.76466369628906
2021-09-23,216.288818359375,48.125404357910156,229.61666870117188,200.65896606445312,87.51626586914062,48.4144172668457,40.298309326171875,78.87686157226562,44.19189453125,212.2463836669922,85.02350616455078,29.96877098083496,116.89334869384766,43.67191696166992,291.01739501953125,66.92084503173828,345.7877502441406,31.097551345825195,47.19907760620117,92.27976989746094,123.94690704345703,132.5648651123047,281.8473815917969,54.87905502319336,47.954681396484375,172.0587158203125
2021-09-24,213.6931915283203,48.00327682495117,228.86720275878906,199.21722412109375,86.62467956542969,49.63631057739258,40.20330047607422,78.13274383544922,43.71480941772461,212.1231231689453,85.3407974243164,30.090099334716797,116.67342376708984,43.572479248046875,290.9142761230469,66.74876403808594,340.9408264160156,31.888994216918945,47.041893005371094,93.69087982177734,123.23458099365234,134.4286346435547,279.50067138671875,55.50048065185547,47.954681396484375,169.50733947753906
2021-09-27,209.776123046875,48.32899475097656,230.9393310546875,199.3365936279297,85.2356948852539,50.767704010009766,41.29602813720703,80.26206970214844,45.930938720703125,206.91888427734375,88.09645080566406,31.648740768432617,115.74981689453125,43.84782409667969,289.9297790527344,68.88530731201172,346.0111999511719,32.760467529296875,47.06808090209961,96.47598266601562,124.76341247558594,134.04864501953125,275.4872741699219,57.309059143066406,46.999149322509766,171.59658813476562
2021-09-28,204.30160522460938,47.63683319091797,231.2920379638672,195.1583251953125,84.19393157958984,51.2655143737793,40.896942138671875,79.04856872558594,45.75396728515625,201.7430877685547,87.32820129394531,31.331411361694336,116.92853546142578,43.61073303222656,281.2283935546875,69.08605194091797,347.1573486328125,32.511470794677734,47.66189956665039,95.54762268066406,123.37359619140625,132.17578125,267.83404541015625,57.355438232421875,43.21925354003906,170.41233825683594
2021-09-29,206.68020629882812,47.758975982666016,229.44915771484375,195.45217895507812,84.22208404541016,51.156898498535156,40.725914001464844,79.1630630493164,45.26148223876953,201.62928771972656,86.8438949584961,30.902084350585938,117.9400863647461,43.71780776977539,280.4876708984375,68.72756958007812,343.66046142578125,32.449222564697266,46.90216827392578,93.0078353881836,122.80894470214844,131.8681640625,270.3627624511719,55.46470260620117,43.21925354003906,167.29290771484375
2021-09-30,206.68020629882812,47.188968658447266,227.13446044921875,190.28213500976562,84.4379653930664,50.52332305908203,39.98474884033203,77.83509826660156,44.29193115234375,197.76165771484375,84.1216812133789,30.360759735107422,117.62345886230469,42.7694091796875,275.08685302734375,67.28649139404297,331.88787841796875,31.764495849609375,47.417388916015625,91.7961654663086,119.38652038574219,129.38916015625,267.9394226074219,54.468109130859375,43.21925354003906,162.86412048339844
2021-10-01,206.6046905517578,47.59611511230469,228.3050994873047,192.5227508544922,84.3253173828125,55.3385124206543,41.33403778076172,79.14016723632812,45.07680892944336,202.5298614501953,85.59131622314453,30.65008544921875,124.11507415771484,43.01612091064453,279.278076171875,68.70606231689453,343.8645324707031,33.61416244506836,46.771183013916016,91.01325988769531,120.87187957763672,130.29393005371094,273.025634765625,54.2911376953125,45.206443786621094,166.50344848632812
2021-10-04,203.13124084472656,47.35182189941406,227.028076171875,190.9524688720703,84.29718017578125,54.97647476196289,40.43135452270508,80.34220886230469,44.815185546875,201.31649780273438,85.26567077636719,30.528762817382812,121.38822174072266,43.476478576660156,276.2776184082031,67.8743896484375,338.84271240234375,34.03211212158203,47.740482330322266,90.20238494873047,121.08903503417969,130.29393005371094,273.2651062011719,54.49604415893555,45.62078857421875,165.107421875
2021-10-05,209.9082489013672,48.04397964477539,227.94149780273438,193.7349395751953,85.86448669433594,54.69588851928711,41.29602813720703,81.24658966064453,45.47693634033203,203.22186279296875,87.36162567138672,30.052770614624023,119.16280364990234,43.88838577270508,279.25927734375,69.351318359375,338.13360595703125,34.254432678222656,47.006961822509766,91.99190521240234,123.10432434082031,131.95864868164062,279.0600280761719,55.27842330932617,45.62078857421875,162.97967529296875
2021-10-06,209.88934326171875,47.84040069580078,231.24949645996094,193.12884521484375,86.76545715332031,54.17092514038086,39.90872573852539,79.90719604492188,43.984127044677734,205.3452911376953,86.10905456542969,29.595443725585938,120.95722198486328,43.63801193237305,277.5902404785156,68.66303253173828,347.0699768066406,34.11215591430664,47.61822509765625,89.46609497070312,122.66130828857422,132.77291870117188,281.4737854003906,53.592586517333984,45.62078857421875,168.2075958251953
2021-10-07,209.82327270507812,48.20684814453125,233.5553741455078,195.9021453857422,86.25868225097656,54.90406799316406,40.374332427978516,80.75432586669922,45.0229377746582,205.20309448242188,87.67058563232422,32.031394958496094,121.6081314086914,43.82377624511719,280.5064392089844,70.23319244384766,350.2752990722656,35.161476135253906,47.68808364868164,92.22489929199219,123.92951202392578,136.14767456054688,281.36846923828125,55.36223602294922,46.441036224365234,170.0657501220703
2021-10-08,202.98963928222656,47.677547454833984,235.4000244140625,189.87808227539062,85.78001403808594,55.266109466552734,40.6498908996582,80.61695861816406,45.17684555053711,203.86648559570312,87.86264038085938,31.85405921936035,121.42340087890625,43.92877197265625,277.7216491699219,70.22602081298828,347.5459289550781,35.92624282836914,47.426124572753906,91.31151580810547,120.85450744628906,136.38291931152344,277.7669677734375,55.036258697509766,46.441036224365234,168.910400390625
2021-10-11,202.14013671875,47.31110382080078,238.3267059326172,189.18014526367188,85.34830474853516,56.24362564086914,40.3458251953125,79.86138916015625,44.80747985839844,201.1268768310547,87.39502716064453,32.880706787109375,123.14746856689453,45.02719497680664,276.45574951171875,69.8388671875,340.4454345703125,37.27792739868164,47.33005905151367,91.9173355102539,119.95110321044922,137.39627075195312,276.1387023925781,56.554439544677734,46.441036224365234,165.48291015625
2021-10-12,204.69802856445312,47.39253234863281,241.5814666748047,188.8770751953125,84.8978271484375,55.12128829956055,39.86122512817383,79.2431869506836,44.43043518066406,201.0889892578125,86.9691390991211,32.302059173583984,126.1733627319336,45.01912307739258,277.365234375,69.44453430175781,339.1632080078125,36.8599739074707,47.836544036865234,92.83074188232422,121.20198822021484,138.24671936035156,279.5581359863281,57.41131591796875,46.441036224365234,164.471923828125
2021-10-13,211.1070098876953,47.51468276977539,246.9203643798828,188.63833618164062,85.19815826416016,54.62347412109375,40.13677978515625,79.74690246582031,43.791751861572266,202.16964721679688,86.69356536865234,33.43136978149414,126.97384643554688,44.64759063720703,282.22222900390625,69.0287094116211,338.9689636230469,36.219703674316406,49.22501754760742,93.52043151855469,119.21276092529297,139.9476318359375,277.7190856933594,56.84316635131836,46.441036224365234,164.135009765625
2021-10-14,218.3464813232422,48.49184036254883,255.389892578125,190.75961303710938,86.36188507080078,54.79544448852539,41.21052169799805,82.09376525878906,45.19992446899414,207.93321228027344,89.5995101928711,34.72673034667969,130.46595764160156,45.075653076171875,289.51715087890625,70.49846649169922,352.8494567871094,36.806617736816406,50.44755554199219,94.34994506835938,120.8371353149414,143.7476043701172,279.9029541015625,57.43926239013672,46.441036224365234,169.71913146972656
2021-10-15,215.93016052246094,48.65470886230469,259.584716796875,192.61463928222656,85.6861801147461,53.40157699584961,41.343536376953125,82.5058822631836,45.36921691894531,208.7484588623047,89.657958984375,36.13899230957031,129.81504821777344,43.03226852416992,289.020263671875,71.05052947998047,355.28741455078125,36.87775802612305,49.801353454589844,94.86258697509766,116.14646911621094,145.03236389160156,283.897216796875,57.63484573364258,46.441036224365234,170.3449249267578
2021-10-18,223.61331176757812,48.49184036254883,259.4429016113281,192.4033966064453,84.56935119628906,55.18463897705078,41.12499237060547,82.2540283203125,45.36151885986328,207.3075408935547,89.33231353759766,36.04546356201172,128.00299072265625,42.70111846923828,288.7670593261719,70.56298828125,363.1553039550781,37.23346710205078,49.233741760253906,95.56157684326172,116.50261688232422,142.4085693359375,284.8167419433594,58.13780212402344,42.5596809387207,173.82058715820312
2021-10-19,222.7071990966797,48.93971252441406,261.1722106933594,194.01962280273438,85.06675720214844,54.813560485839844,41.45756530761719,82.70050048828125,45.546199798583984,208.10385131835938,89.54940032958984,36.33539581298828,129.3136444091797,42.04692077636719,291.3080749511719,70.69921112060547,359.9402160644531,37.188995361328125,49.76642608642578,96.27926635742188,115.4081039428711,143.80189514160156,285.70745849609375,59.14371871948242,42.87255096435547,173.175537109375
2021-10-20,221.97096252441406,49.02115249633789,260.4717102050781,197.13270568847656,86.8874740600586,54.686832427978516,41.93266296386719,83.86820220947266,46.0848388671875,209.156005859375,90.39278411865234,36.41022491455078,128.22293090820312,43.23418426513672,291.81439208984375,71.30862426757812,370.858154296875,37.767024993896484,49.91486740112305,98.01284790039062,117.736083984375,145.14999389648438,289.1557922363281,60.596702575683594,42.87255096435547,178.79820251464844
2021-10-21,221.01766967773438,48.980430603027344,260.6401672363281,198.6937713623047,87.31917572021484,54.297637939453125,40.583370208740234,82.70050048828125,45.600059509277344,210.7296600341797,89.70807647705078,35.9332275390625,128.29331970214844,42.93535232543945,291.8988037109375,69.22943878173828,370.75115966796875,37.500240325927734,49.932334899902344,95.13284301757812,117.0498275756836,149.28469848632812,293.8492736816406,58.74321365356445,41.20669174194336,177.58506774902344
2021-10-22,218.516357421875,49.50973129272461,258.2810974121094,199.7314910888672,86.54022216796875,54.00800323486328,40.62138366699219,82.55167388916016,44.938297271728516,209.9239044189453,89.8249740600586,35.231773376464844,127.82707214355469,42.830352783203125,294.561767578125,69.82452392578125,370.4014892578125,37.35796356201172,50.307838439941406,95.37519073486328,116.38970947265625,146.317138671875,293.6959228515625,59.14371871948242,41.20669174194336,178.26861572265625
