Date,APA,BKR,COP,CTRA,CVX,DVN,EOG,EQT,EXE,FANG,HAL,KMI,MPC,OKE,OXY,PSX,SLB,TPL,TRGP,VLO,WMB,XOM
2022-04-27,34.66456604003906,28.386619567871094,79.78397369384766,,131.83682250976562,47.798973083496094,93.60772705078125,37.17523956298828,68.92839050292969,103.9437255859375,32.93049621582031,14.620794296264648,79.54241180419922,52.1246223449707,52.09271240234375,71.17124938964844,36.22280502319336,140.3660125732422,68.49093627929688,96.46192932128906,28.54081916809082,73.2561264038086
2022-04-28,35.948116302490234,29.01279067993164,83.63343048095703,,136.5199737548828,49.29706954956055,97.72343444824219,38.13349914550781,69.30585479736328,106.26653289794922,33.64519500732422,14.94658374786377,81.7668685913086,53.2546501159668,53.4421272277832,74.77225494384766,36.367881774902344,144.93206787109375,69.81846618652344,101.76464080810547,28.964941024780273,75.4718246459961
2022-04-29,35.49715042114258,28.15066909790039,81.89303588867188,,132.19964599609375,47.881282806396484,96.88536071777344,37.3443489074707,67.30365753173828,103.60721588134766,32.63729476928711,14.6384916305542,79.551513671875,51.111881256103516,51.624176025390625,74.38643646240234,35.37050247192383,143.9440460205078,67.20919799804688,98.19719696044922,28.515872955322266,73.78408813476562
2022-05-02,35.21961975097656,28.05084228515625,82.2359619140625,,134.79861450195312,48.029441833496094,96.51193237304688,37.0625,67.910888671875,104.64959716796875,32.948822021484375,14.662687301635742,81.24720764160156,51.547691345214844,54.63222122192383,76.4613037109375,35.461181640625,142.98764038085938,67.98739624023438,102.70714569091797,28.60735321044922,74.78809356689453
2022-05-03,36.87609100341797,28.586271286010742,84.8165512084961,,137.11065673828125,52.91059494018555,100.2044906616211,39.51454162597656,72.69482421875,111.7165298461914,33.5993766784668,15.065951347351074,84.46537780761719,52.55653381347656,55.51308059692383,77.8416748046875,36.404144287109375,145.37022399902344,69.91000366210938,106.93522644042969,29.36411476135254,76.32869720458984
2022-05-04,39.20036697387695,29.802322387695312,89.04322814941406,,141.41403198242188,55.75861740112305,103.53191375732422,40.350677490234375,77.9383316040039,116.95310974121094,34.89130783081055,15.549871444702148,87.83851623535156,54.3563117980957,57.69650650024414,82.45438385009766,38.62556838989258,150.08587646484375,71.42979431152344,112.9514389038086,30.678054809570312,79.36658477783203
2022-05-05,35.818023681640625,29.058170318603516,88.18590545654297,,140.2917938232422,55.272972106933594,102.41170501708984,39.38301086425781,78.4224624633789,113.75206756591797,33.61769104003906,15.2030611038208,85.78728485107422,51.69296646118164,58.37120819091797,81.03971862792969,38.154083251953125,147.89920043945312,68.39022827148438,110.83740234375,29.86307716369629,78.16354370117188
2022-05-06,38.25505065917969,29.15799331665039,92.32685089111328,,144.02987670898438,57.363704681396484,109.71378326416016,38.5656623840332,76.43666076660156,117.31425476074219,34.22243118286133,15.565996170043945,87.44647979736328,52.94392776489258,60.8544921875,82.61730194091797,39.01545715332031,149.97312927246094,69.09518432617188,113.78825378417969,30.495101928710938,79.35794067382812
2022-05-09,32.548439025878906,27.270389556884766,83.33335876464844,,134.37667846679688,51.05031967163086,97.86449432373047,34.338008880615234,69.50279998779297,106.28294372558594,30.566547393798828,15.00143051147461,82.83349609375,49.80442428588867,54.20116424560547,76.71852111816406,34.49100112915039,136.612060546875,61.88078308105469,104.33673095703125,28.890092849731445,73.10034942626953
2022-05-10,32.41835403442383,27.969167709350586,84.01922607421875,,135.66770935058594,52.482566833496094,99.2087631225586,34.50296401977539,68.7642822265625,106.5702133178711,31.427833557128906,14.936907768249512,83.61753845214844,50.425872802734375,55.67239761352539,76.79566955566406,34.355003356933594,138.60487365722656,62.274471282958984,106.55647277832031,28.424396514892578,73.58505249023438
