Date,AMT,ARE,AVB,BXP,CBRE,CCI,CPT,CSGP,DLR,DOC,EQIX,EQR,ESS,EXR,FRT,HST,INVH,IRM,KIM,MAA,O,PLD,PSA,REG,SBAC,SPG,UDR,VICI,VTR,WELL,WY
2021-08-09,239.54209899902344,167.39370727539062,191.47238159179688,90.36890411376953,96.30000305175781,152.71844482421875,122.75048065185547,85.62999725341797,132.92892456054688,27.458698272705078,738.6770629882812,68.73057556152344,268.26202392578125,143.60958862304688,96.59965515136719,12.500131607055664,33.863521575927734,37.28791427612305,17.456832885742188,157.3148193359375,53.13523483276367,112.5616683959961,248.8504638671875,53.49494934082031,320.390869140625,101.80290985107422,45.01244354248047,23.03606605529785,48.575286865234375,75.64246368408203,27.689918518066406
2021-08-10,235.47071838378906,163.74269104003906,187.46690368652344,89.63651275634766,96.30999755859375,150.16290283203125,120.2965087890625,85.05000305175781,130.14675903320312,26.873668670654297,723.2506713867188,67.47315979003906,265.23291015625,142.2254180908203,97.0618896484375,12.760058403015137,33.114585876464844,37.83106231689453,17.440780639648438,153.4362030029297,52.7364501953125,111.9902572631836,249.83055114746094,54.214866638183594,315.500732421875,101.2282485961914,44.31169509887695,22.715808868408203,48.076171875,75.1827621459961,28.079343795776367
2021-08-11,237.1129608154297,163.77471923828125,186.97879028320312,91.04733276367188,96.0999984741211,150.93350219726562,121.26294708251953,84.91000366210938,131.90882873535156,26.767292022705078,731.3263549804688,67.34164428710938,262.98822021484375,142.03701782226562,97.92959594726562,12.964849472045898,33.29330062866211,38.448272705078125,17.89826774597168,154.2732696533203,53.35342788696289,111.6006088256836,250.63388061523438,54.615726470947266,320.2984313964844,102.30097198486328,43.94071960449219,23.13520050048828,48.14385223388672,74.75532531738281,28.663484573364258
2021-08-12,239.53347778320312,163.81478881835938,187.06297302246094,90.69270324707031,95.5999984741211,152.00291442871094,121.87645721435547,83.97000122070312,132.8024444580078,26.7445068359375,735.7131958007812,67.38275146484375,262.762939453125,143.05262756347656,97.3862533569336,12.736429214477539,33.37841033935547,38.3083610534668,17.633407592773438,154.45558166503906,53.36848831176758,112.6136245727539,253.04383850097656,54.31303024291992,323.74652099609375,102.5615005493164,43.88300704956055,23.043689727783203,47.84776306152344,74.56832885742188,28.411975860595703
2021-08-13,241.9883575439453,164.53538513183594,188.9563446044922,90.90084838867188,95.37999725341797,153.1587677001953,122.70006561279297,84.44999694824219,134.13455200195312,27.223163604736328,737.8614501953125,67.9333724975586,264.4819030761719,143.8880615234375,97.31327819824219,12.531639099121094,33.718833923339844,37.93803405761719,17.689592361450195,156.0633544921875,54.13593292236328,114.26727294921875,252.7787322998047,54.17396926879883,327.0650939941406,102.42355346679688,44.09736251831055,22.89881134033203,48.29612731933594,75.78827667236328,28.249723434448242
2021-08-16,242.22784423828125,164.7755584716797,189.4275665283203,90.19929504394531,94.33999633789062,153.3003387451172,123.43961334228516,83.1500015258789,136.07362365722656,27.071205139160156,745.8825073242188,67.90872192382812,263.9143981933594,143.57681274414062,95.95088958740234,12.263834953308105,33.73585891723633,37.73230743408203,17.360523223876953,157.091064453125,54.56481170654297,115.74778747558594,255.5421142578125,53.63401794433594,325.8079833984375,100.35470581054688,44.06437683105469,22.914058685302734,47.84776306152344,75.92185974121094,28.136137008666992
2021-08-17,245.07603454589844,165.3280029296875,188.989990234375,89.39752960205078,92.91999816894531,154.7786102294922,123.26315307617188,83.19000244140625,136.2590789794922,27.109201431274414,752.92236328125,67.83474731445312,265.9755554199219,144.46141052246094,94.7020263671875,12.074797630310059,33.718833923339844,37.534793853759766,17.143815994262695,156.82582092285156,54.406795501708984,116.08544921875,256.6667785644531,52.82411193847656,332.5099792480469,98.16326904296875,43.693397521972656,22.79205894470215,47.56012725830078,76.2157211303711,27.487091064453125
2021-08-18,242.3817596435547,163.67063903808594,187.54263305664062,87.31600952148438,91.83999633789062,152.5926513671875,122.91015625,80.97000122070312,134.5982208251953,26.82808494567871,740.6073608398438,67.1690673828125,263.7475891113281,142.8970184326172,93.95594787597656,12.074797630310059,34.13585662841797,37.24676513671875,16.95118522644043,154.72906494140625,53.95536422729492,114.7175064086914,257.237060546875,52.750492095947266,326.9172668457031,98.07898712158203,43.380123138427734,22.654800415039062,46.79875946044922,75.0670166015625,27.422191619873047
2021-08-19,247.30841064453125,164.2871856689453,188.45144653320312,87.01534271240234,91.76000213623047,155.6199493408203,123.5068588256836,82.16000366210938,137.33824157714844,26.70652198791504,758.5160522460938,67.70326232910156,265.9005126953125,144.5596160888672,93.46939849853516,11.704596519470215,34.229469299316406,37.68292999267578,16.911052703857422,156.04681396484375,53.827449798583984,115.28026580810547,259.0445556640625,52.68503952026367,332.6578063964844,98.43144989013672,43.693397521972656,22.31928825378418,46.16428756713867,74.87110137939453,27.511430740356445
2021-08-20,248.7453155517578,165.78436279296875,189.02365112304688,87.20806884765625,92.66000366210938,155.73004150390625,123.2883529663086,82.52999877929688,137.22862243652344,26.714113235473633,760.0348510742188,67.81011199951172,266.6014404296875,145.42784118652344,94.11815643310547,11.940893173217773,34.45074462890625,37.58417892456055,17.111709594726562,157.69602966308594,54.1058349609375,116.23263549804688,260.4985656738281,53.06954574584961,334.783935546875,98.66900634765625,43.76759719848633,22.342161178588867,46.18122100830078,74.99575805664062,27.714256286621094
2021-08-23,246.76950073242188,165.11984252929688,187.77821350097656,87.76313781738281,93.16000366210938,154.08663940429688,121.51510620117188,83.55999755859375,136.6553497314453,26.546958923339844,759.9803466796875,67.67040252685547,264.5653991699219,145.29678344726562,95.09131622314453,12.153563499450684,34.33158874511719,37.74876022338867,17.159866333007812,156.2705841064453,53.5264778137207,115.488037109375,258.0483703613281,53.216796875,331.0215759277344,99.19768524169922,43.38837432861328,22.426042556762695,45.87665557861328,74.96015930175781,28.014442443847656
2021-08-24,243.42526245117188,163.750732421875,186.63380432128906,88.1332015991211,92.88999938964844,151.3895721435547,119.75862121582031,84.37000274658203,136.2254180908203,26.70652198791504,746.0372924804688,67.20195007324219,262.86309814453125,145.62442016601562,95.65084838867188,12.555267333984375,34.127342224121094,37.66646957397461,17.360523223876953,154.37271118164062,53.30076599121094,113.20236206054688,255.31716918945312,53.57675552368164,325.9835510253906,101.57303619384766,42.976158142089844,22.471790313720703,46.13045120239258,75.227294921875,28.28217315673828
2021-08-25,241.9711456298828,163.20626831054688,187.02931213378906,87.87108612060547,94.48999786376953,149.63612365722656,121.20415496826172,84.05999755859375,133.73829650878906,26.767292022705078,734.47705078125,67.35809326171875,265.31640625,147.61463928222656,96.98078155517578,12.736429214477539,34.11032485961914,37.756996154785156,17.657487869262695,155.47496032714844,53.36848831176758,113.01187133789062,254.15235900878906,54.893890380859375,323.6872253417969,101.5577163696289,43.017391204833984,22.647178649902344,46.63803482055664,75.59237670898438,28.606691360473633
2021-08-26,242.21063232421875,163.8468017578125,188.8217315673828,86.3215103149414,93.63999938964844,149.1878662109375,122.45635223388672,82.80000305175781,133.93215942382812,26.714113235473633,750.357666015625,68.04020690917969,265.8503723144531,148.6548309326172,96.21849822998047,12.500131607055664,34.29755401611328,37.70762252807617,17.352493286132812,156.61863708496094,53.406089782714844,113.08979034423828,254.06396484375,54.6239013671875,324.5205993652344,100.40834045410156,43.272953033447266,22.89881134033203,46.138916015625,75.39649200439453,28.55801773071289
2021-08-27,244.19500732421875,164.05496215820312,189.8567657470703,87.1849365234375,95.62000274658203,150.16290283203125,123.33878326416016,83.19000244140625,134.98605346679688,26.97243881225586,750.1939086914062,68.50043487548828,267.6611633300781,150.25193786621094,97.84849548339844,12.933343887329102,34.46775817871094,38.16023254394531,17.593278884887695,156.8092498779297,53.83497619628906,113.68718719482422,255.20469665527344,55.65471267700195,326.696533203125,102.43890380859375,43.53675842285156,23.272451400756836,46.773380279541016,76.26021575927734,29.16649627685547
2021-08-30,249.48098754882812,164.8716278076172,192.04461669921875,86.3215103149414,96.0199966430664,151.21656799316406,125.04480743408203,83.98999786376953,136.93356323242188,27.20037841796875,764.036865234375,69.33050537109375,272.7012634277344,152.05380249023438,98.42427825927734,12.88608455657959,35.14860916137695,38.42359161376953,17.521039962768555,159.64364624023438,54.21869659423828,115.78243255615234,257.502197265625,55.79376983642578,332.0762634277344,102.22435760498047,44.0726203918457,23.447837829589844,46.891822814941406,76.36711120605469,29.426115036010742
2021-08-31,249.90008544921875,165.23196411132812,193.1890411376953,87.10784912109375,96.30000305175781,153.0880126953125,126.09534454345703,84.73999786376953,138.18980407714844,27.352333068847656,767.1475830078125,69.09217834472656,275.9891357421875,153.0858154296875,98.74862670898438,13.043615341186523,35.046478271484375,39.2959098815918,17.488943099975586,159.4281463623047,54.51763916015625,116.5876235961914,259.9602966308594,56.13737869262695,332.3818054199219,103.02125549316406,44.53428268432617,23.569841384887695,47.323265075683594,77.94324493408203,29.207061767578125
2021-09-01,254.85231018066406,167.1295166015625,195.73033142089844,89.0120620727539,97.3499984741211,155.6514434814453,128.17117309570312,86.83999633789062,140.45765686035156,27.755020141601562,790.24072265625,70.31671905517578,280.6286926269531,155.43641662597656,99.57581329345703,12.917591094970703,35.684776306152344,39.797916412353516,17.681564331054688,162.58572387695312,54.661033630371094,119.29753875732422,264.8444519042969,56.448265075683594,339.2428894042969,104.06330871582031,45.58128356933594,23.912981033325195,47.830848693847656,78.52204132080078,29.46668243408203
2021-09-02,257.3584899902344,166.94532775878906,196.083740234375,88.67284393310547,97.9000015258789,155.61207580566406,128.5829315185547,87.18000030517578,141.63796997070312,27.823392868041992,795.324951171875,70.6618881225586,281.2128601074219,156.9352569580078,99.85965728759766,13.004231452941895,36.144344329833984,40.69492721557617,17.721694946289062,162.66856384277344,54.864891052246094,119.88628387451172,265.9289855957031,56.62004852294922,339.54852294921875,104.53072357177734,45.721435546875,24.15699005126953,47.94927215576172,78.1391372680664,29.81718635559082
2021-09-03,258.3164367675781,166.87327575683594,195.94070434570312,87.7939682006836,98.55999755859375,156.08389282226562,128.9527130126953,87.86000061035156,141.30075073242188,27.618257522583008,802.965087890625,70.34137725830078,280.0278625488281,158.6552734375,99.63258361816406,12.736429214477539,35.70180130004883,40.637325286865234,17.761823654174805,162.55255126953125,54.578025817871094,120.33649444580078,265.7040100097656,56.72640609741211,339.3355407714844,104.0173568725586,45.64723587036133,24.423873901367188,47.63627624511719,77.24867248535156,29.866086959838867
2021-09-07,255.93002319335938,164.85560607910156,191.51441955566406,87.51644134521484,97.9800033569336,153.75637817382812,126.45673370361328,87.70999908447266,140.28903198242188,27.177576065063477,801.9917602539062,68.49221801757812,273.30206298828125,156.35374450683594,98.93516540527344,12.838824272155762,35.14860916137695,39.822601318359375,17.504989624023438,159.46958923339844,53.75520706176758,119.17630767822266,262.4425964355469,56.48098373413086,338.11334228515625,103.12085723876953,44.394142150878906,24.08073616027832,47.21329879760742,75.77047729492188,29.450376510620117
2021-09-08,259.6934509277344,166.3769073486328,193.95477294921875,87.64751434326172,98.08000183105469,154.54269409179688,128.7006072998047,88.66000366210938,140.06982421875,27.618257522583008,802.4920654296875,69.05107879638672,276.79022216796875,157.58229064941406,98.73243713378906,12.704920768737793,35.531578063964844,39.888431549072266,17.537343978881836,161.989013671875,54.12509536743164,119.94686126708984,265.5193176269531,56.48098373413086,341.280029296875,102.39246368408203,44.93000793457031,24.210365295410156,47.63627624511719,76.580810546875,28.814584732055664
2021-09-09,253.8772735595703,162.06130981445312,190.17649841308594,85.88206481933594,98.13999938964844,151.33453369140625,126.49871826171875,89.69000244140625,133.1060333251953,27.05600929260254,777.25244140625,67.77722930908203,273.9530334472656,153.274169921875,97.56466674804688,12.673418045043945,34.978397369384766,39.35352325439453,17.335121154785156,159.00547790527344,52.59267807006836,116.63957214355469,260.41015625,55.95740509033203,333.0114440917969,101.23014831542969,44.155059814453125,22.7844295501709,47.543216705322266,76.67877960205078,28.423324584960938
2021-09-10,251.36265563964844,159.883544921875,188.1148681640625,83.345703125,96.91000366210938,148.11061096191406,125.91883087158203,90.1500015258789,130.98985290527344,26.85846710205078,767.6477661132812,66.90609741210938,268.64581298828125,153.20046997070312,95.49675750732422,12.594650268554688,34.28904342651367,38.69515609741211,17.084354400634766,157.0413055419922,51.27164077758789,115.69585418701172,259.6550598144531,54.19032287597656,326.687255859375,99.10697174072266,43.487308502197266,22.670053482055664,47.53475570678711,77.18632507324219,28.29290008544922
2021-09-13,251.98695373535156,160.0997314453125,188.24948120117188,85.28844451904297,98.01000213623047,149.26654052734375,126.38948822021484,89.37000274658203,130.4333953857422,26.957239151000977,763.5912475585938,67.34986114501953,270.7737121582031,152.7090606689453,98.04312133789062,13.146014213562012,34.527339935302734,38.84329605102539,17.72339630126953,157.55517578125,51.73212432861328,114.95989990234375,258.0243225097656,55.67924880981445,326.5390930175781,101.60208129882812,43.97370147705078,22.83780860900879,48.769866943359375,78.55765533447266,28.162485122680664
2021-09-14,253.51800537109375,159.69137573242188,188.7375030517578,85.09569549560547,96.45999908447266,149.8604278564453,127.01139831542969,89.33999633789062,130.9940643310547,26.873668670654297,759.3619384765625,67.21015167236328,270.7486572265625,151.35678100585938,97.2646255493164,13.098749160766602,34.53584289550781,37.89182662963867,17.577791213989258,158.77342224121094,51.490562438964844,114.76081085205078,256.5854797363281,55.716392517089844,330.1595153808594,100.39327239990234,44.0726203918457,22.8149356842041,48.5499153137207,77.9521484375,27.787527084350586
2021-09-15,254.25363159179688,159.1869354248047,189.12464904785156,85.86666870117188,97.41000366210938,149.38531494140625,126.99459075927734,88.94999694824219,132.5315704345703,26.797683715820312,767.1383056640625,67.3745346069336,273.07684326171875,151.83499145507812,97.75119018554688,13.027862548828125,34.382659912109375,37.58327865600586,17.699129104614258,158.4170379638672,51.67928695678711,115.4014663696289,258.27496337890625,56.739768981933594,329.1317443847656,101.62532043457031,44.229251861572266,22.975065231323242,48.321502685546875,77.36441040039062,28.561899185180664
2021-09-16,254.15106201171875,158.63450622558594,188.2242431640625,85.70475006103516,97.29000091552734,149.83668518066406,126.5239486694336,89.0999984741211,132.86282348632812,26.82048225402832,776.0609741210938,67.21015167236328,273.46075439453125,150.8455352783203,97.8160629272461,12.925466537475586,34.44223403930664,37.44987106323242,17.86091423034668,158.5828094482422,51.626426696777344,115.3318862915039,256.5612487792969,57.16069030761719,329.1039123535156,102.80315399169922,44.31169509887695,22.875932693481445,48.79524612426758,78.19254302978516,29.09172821044922
2021-09-17,251.25149536132812,155.2237091064453,185.0349884033203,84.79503631591797,95.77999877929688,149.2981719970703,124.67505645751953,89.37999725341797,133.1941375732422,26.470975875854492,793.6422729492188,65.9609603881836,269.1381530761719,148.51205444335938,96.74562072753906,12.807319641113281,33.94861602783203,37.441532135009766,17.569704055786133,155.37551879882812,51.09048080444336,113.18321228027344,251.42819213867188,56.37663650512695,326.5762023925781,101.71830749511719,43.8417854309082,22.548044204711914,48.30458068847656,76.42941284179688,29.482982635498047
2021-09-20,249.0618896484375,156.59280395507812,185.5314483642578,84.42501068115234,94.52999877929688,148.23704528808594,124.96080017089844,88.72000122070312,133.62734985351562,26.387401580810547,773.3141479492188,66.25680541992188,268.2452697753906,148.56150817871094,95.6346435546875,12.736429214477539,33.93159484863281,37.00790023803711,17.30276107788086,155.8893585205078,51.03761291503906,112.26982116699219,252.31744384765625,55.77416229248047,327.2520446777344,100.3622817993164,43.808815002441406,22.441295623779297,47.79700469970703,76.35819244384766,29.13248062133789
2021-09-21,249.6434783935547,155.91226196289062,185.72503662109375,83.87764739990234,93.7300033569336,148.69638061523438,126.187744140625,88.1500015258789,133.4999237060547,26.17466163635254,771.4679565429688,66.32256317138672,270.0810852050781,148.20692443847656,95.55278778076172,12.767934799194336,34.01670837402344,37.0912971496582,17.3270263671875,155.81475830078125,50.765865325927734,112.08714294433594,252.14759826660156,55.44404602050781,328.10394287109375,101.0286865234375,43.95721435546875,22.357419967651367,47.6785774230957,76.5273666381836,28.7412166595459
2021-09-22,251.0803680419922,157.3614501953125,188.055908203125,85.735595703125,95.8499984741211,148.44297790527344,126.6920394897461,88.37000274658203,135.51316833496094,26.303821563720703,782.3095092773438,66.87320709228516,275.07122802734375,147.7451934814453,97.10767364501953,13.012110710144043,34.48479080200195,37.34146499633789,17.66677474975586,157.69602966308594,51.15086364746094,113.09622192382812,249.93275451660156,56.195072174072266,331.9281005859375,103.55477142333984,44.221012115478516,22.7844295501709,47.55167007446289,76.08214569091797,29.67861557006836
2021-09-23,246.33335876464844,157.5135498046875,191.24517822265625,86.69154357910156,96.05000305175781,145.9882049560547,126.98616790771484,88.5199966430664,131.39328002929688,26.212657928466797,771.2950439453125,67.7443618774414,276.12261962890625,146.112548828125,97.76239776611328,13.327173233032227,34.4337158203125,37.34980773925781,17.682950973510742,158.47503662109375,51.16594314575195,112.07843780517578,246.8853759765625,56.35186767578125,327.455810546875,104.70160675048828,44.501312255859375,23.170352935791016,47.780086517333984,76.34927368164062,30.3714656829834
2021-09-24,241.3553009033203,156.44068908691406,190.52149963378906,86.93824005126953,96.5199966430664,144.17483520507812,125.85159301757812,88.33999633789062,129.72836303710938,25.863143920898438,759.1710205078125,67.50674438476562,273.30206298828125,142.32777404785156,97.40229034423828,13.358677864074707,33.718833923339844,36.916175842285156,17.472633361816406,156.8672637939453,50.16951370239258,111.26072692871094,245.64047241210938,56.36838150024414,319.3817443847656,103.7175064086914,44.14682388305664,22.946517944335938,46.849517822265625,74.17652130126953,30.314407348632812
2021-09-27,235.53781127929688,153.86260986328125,186.52442932128906,87.30830383300781,97.0999984741211,140.35800170898438,123.7337875366211,87.62999725341797,125.53204345703125,25.544034957885742,734.47705078125,66.3062744140625,267.4859313964844,139.74693298339844,97.54141235351562,13.390186309814453,32.81671142578125,36.7243766784668,17.416013717651367,154.23179626464844,49.58069610595703,109.773193359375,239.86886596679688,56.475669860839844,311.1131591796875,103.94995880126953,43.437835693359375,22.668657302856445,47.052555084228516,73.7223892211914,30.241046905517578
2021-09-28,230.9404296875,153.39816284179688,186.936767578125,87.0693130493164,97.08000183105469,138.6238250732422,124.44811248779297,85.37999725341797,124.09646606445312,25.544034957885742,726.6640014648438,66.53813171386719,266.7516174316406,141.2805633544922,97.50050354003906,13.327173233032227,32.79969787597656,36.54093551635742,17.254226684570312,154.63792419433594,49.0673828125,109.24254608154297,242.11610412597656,56.252845764160156,307.0390625,103.60902404785156,43.437835693359375,22.097501754760742,46.83260726928711,73.99842834472656,29.7927303314209
2021-09-29,232.02325439453125,155.30691528320312,189.3349609375,86.49382781982422,98.61000061035156,139.18609619140625,126.8483657836914,85.37999725341797,124.66563415527344,25.84035301208496,729.0651245117188,67.51502990722656,272.0852966308594,141.8330535888672,98.65441131591797,13.122380256652832,33.14863967895508,36.949527740478516,17.351299285888672,157.4225616455078,49.860015869140625,109.99067687988281,244.37942504882812,56.6572380065918,308.1315612792969,103.7175064086914,44.13032913208008,22.282747268676758,47.72087478637695,74.61286163330078,29.81718635559082
2021-09-30,228.0703582763672,153.88143920898438,186.50758361816406,84.2618637084961,97.36000061035156,137.24606323242188,124.63406372070312,86.05999755859375,122.70341491699219,25.437665939331055,718.6510620117188,66.99343872070312,268.5658874511719,138.5183563232422,96.55938720703125,12.862454414367676,32.62096405029297,36.23239517211914,16.785053253173828,154.77053833007812,49.13727951049805,109.112060546875,240.1598663330078,55.56783676147461,306.0853271484375,100.71097564697266,43.67690658569336,21.927698135375977,47.081295013427734,73.37508392333984,28.99390411376953
2021-10-01,229.1015167236328,156.2653045654297,188.8045196533203,86.96041870117188,100.44999694824219,137.0084686279297,126.3835220336914,87.7699966430664,123.22154998779297,25.749177932739258,717.9143676757812,67.51502990722656,273.9332275390625,139.3016815185547,99.0635986328125,13.209024429321289,33.029483795166016,36.666015625,17.585880279541016,156.81753540039062,49.88727951049805,109.98197174072266,240.24073791503906,57.17718505859375,308.86309814453125,103.16734313964844,44.138580322265625,22.48341941833496,47.823204040527344,74.66627502441406,29.156936645507812
2021-10-04,227.91567993164062,156.35385131835938,190.52508544921875,87.08487701416016,99.04000091552734,137.51524353027344,127.89632415771484,85.79000091552734,123.55281829833984,25.92393684387207,714.5399780273438,68.70720672607422,275.1847839355469,138.77392578125,99.80831146240234,13.10662841796875,32.969905853271484,36.841129302978516,17.610149383544922,157.94467163085938,50.379722595214844,110.3299331665039,240.9278106689453,57.309226989746094,309.409423828125,102.47769927978516,44.303466796875,22.437110900878906,48.00227737426758,74.55943298339844,29.528942108154297
2021-10-05,227.33132934570312,154.735107421875,190.24537658691406,86.40829467773438,99.87999725341797,136.5570831298828,127.9554672241211,86.51000213623047,121.21685028076172,25.490854263305664,691.3104248046875,68.86449432373047,273.39556884765625,138.43585205078125,98.29432678222656,13.067245483398438,32.697566986083984,36.899497985839844,17.375564575195312,157.1905059814453,50.19032669067383,109.98197174072266,238.6725311279297,56.66549301147461,306.26129150390625,101.8113021850586,44.13032913208008,22.275022506713867,46.219993591308594,72.78739166259766,29.537206649780273
2021-10-06,230.2616424560547,157.1914520263672,191.8472442626953,87.80033874511719,97.08999633789062,138.05369567871094,129.14715576171875,86.33999633789062,123.25552368164062,25.726381301879883,693.3569946289062,69.32813262939453,276.23468017578125,140.61270141601562,99.34184265136719,12.893961906433105,32.893314361572266,36.78275680541992,17.496898651123047,159.20437622070312,51.32668685913086,111.1650390625,243.65199279785156,57.12766647338867,311.87237548828125,102.75666809082031,44.51780319213867,22.78443145751953,46.44171905517578,74.08747100830078,29.611604690551758
2021-10-07,228.67185974121094,157.15121459960938,191.58453369140625,88.23583221435547,98.63999938964844,136.87380981445312,128.547119140625,87.19000244140625,122.05781555175781,25.66559600830078,697.1497192382812,69.237060546875,276.57061767578125,142.1793670654297,99.60372161865234,12.972725868225098,32.80820083618164,36.65767288208008,17.642507553100586,158.98890686035156,51.37974166870117,112.5481948852539,243.74087524414062,57.721885681152344,312.8723449707031,103.84149932861328,44.43729019165039,22.853897094726562,46.654911041259766,73.8470458984375,29.743881225585938
2021-10-08,225.2088623046875,154.9847412109375,189.72833251953125,88.53913116455078,97.0999984741211,134.4744873046875,127.45686340332031,86.87999725341797,119.48397064208984,25.544034957885742,683.024658203125,68.491943359375,274.33636474609375,141.0579833984375,99.35001373291016,12.964849472045898,32.78266525268555,35.54860305786133,17.569704055786133,158.4419403076172,50.91004180908203,111.80875396728516,242.27774047851562,57.30098342895508,305.42791748046875,102.3459701538086,44.02230453491211,22.56060218811035,46.54404830932617,73.63333892822266,29.975343704223633
