Date,ACGL,AFL,AIG,AIZ,AJG,ALL,AMP,AON,APO,AXP,BAC,BEN,BK,BLK,BRK.B,BRO,BX,C,CB,CBOE,CFG,CINF,CME,COF,COIN,CPAY,EG,ERIE,FDS,FI,FIS,FITB,GL,GPN,GS,HBAN,HIG,IBKR,ICE,IVZ,JKHY,JPM,KEY,KKR,L,MA,MCO,MET,MKTX,MMC,MS,MSCI,MTB,NDAQ,NTRS,PFG,PGR,PNC,PRU,PYPL,RF,RJF,SCHW,SPGI,STT,SYF,TFC,TROW,TRV,USB,V,WFC,WRB,WTW,XYZ
2021-08-09,38.5494270324707,50.072513580322266,46.27622604370117,146.7311248779297,133.15765380859375,117.66981506347656,247.70758056640625,255.1105194091797,55.389461517333984,160.70948791503906,35.98326110839844,25.28236198425293,,799.5552978515625,,52.90266418457031,96.90311431884766,60.60350799560547,164.31759643554688,113.89328002929688,35.968719482421875,105.68700408935547,169.49835205078125,152.73931884765625,280.4700012207031,262.2699890136719,238.6270751953125,164.7902374267578,344.1163330078125,,118.25458526611328,31.147838592529297,90.3971939086914,165.58154296875,354.2583312988281,11.73606014251709,60.35422134399414,15.526418685913086,112.38780975341797,20.109582901000977,162.18533325195312,138.8290252685547,15.843987464904785,64.07343292236328,54.141632080078125,359.8768310546875,366.6285400390625,52.333534240722656,456.19244384765625,,86.38400268554688,593.8885498046875,118.16871643066406,58.74916458129883,98.98902893066406,54.33071517944336,86.88755798339844,158.15049743652344,82.17743682861328,275.76177978515625,16.198366165161133,84.03667449951172,68.70610809326172,395.6775817871094,77.30899810791016,44.006614685058594,44.661163330078125,173.20957946777344,139.1689910888672,45.860225677490234,231.19210815429688,43.31858444213867,28.977249145507812,203.7125244140625,279.7300109863281
2021-08-10,38.77764129638672,50.59903335571289,47.42756271362305,149.11097717285156,133.69863891601562,119.1331558227539,250.33750915527344,258.5140075683594,54.31400680541992,159.49559020996094,36.65568161010742,25.618003845214844,,808.9428100585938,,53.06998062133789,96.54685974121094,61.84065628051758,166.4958038330078,115.06005096435547,36.50972366333008,106.36726379394531,169.35243225097656,156.8378143310547,269.6700134277344,263.6099853515625,240.02572631835938,162.15574645996094,343.5373840332031,,116.86975860595703,31.645408630371094,91.69160461425781,161.6858673095703,361.4254150390625,11.920437812805176,60.453712463378906,15.519118309020996,112.0318374633789,20.158157348632812,161.57562255859375,140.53204345703125,16.142038345336914,63.07648849487305,54.62311553955078,357.1196594238281,364.64404296875,53.43283462524414,440.10552978515625,,87.49874114990234,591.428466796875,119.46568298339844,58.80521011352539,99.60037994384766,54.958099365234375,86.19866943359375,159.55712890625,83.15751647949219,272.01422119140625,16.44268798828125,85.12256622314453,69.7448501586914,394.207763671875,77.91502380371094,45.04903793334961,45.63752746582031,174.59156799316406,139.9402618408203,46.366737365722656,229.3329620361328,44.191184997558594,28.84313201904297,203.93701171875,273.0799865722656
2021-08-11,39.48130798339844,50.82212829589844,48.266517639160156,150.7005157470703,135.0272674560547,120.26835632324219,253.03273010253906,264.1318359375,53.6181526184082,160.6060028076172,37.115760803222656,26.086334228515625,,812.9585571289062,,53.56325149536133,97.08971405029297,62.95917892456055,169.28164672851562,117.5818099975586,37.16548538208008,107.12702941894531,169.46592712402344,160.4033660888672,278.3999938964844,257.8599853515625,244.13075256347656,160.77012634277344,345.75811767578125,,118.0781478881836,32.08493423461914,93.47499084472656,161.50491333007812,366.6700744628906,12.217045783996582,61.077796936035156,15.550745964050293,111.21681213378906,20.781522750854492,162.95458984375,142.20860290527344,16.377347946166992,63.0860710144043,55.20284652709961,353.6244812011719,364.3085021972656,54.1859016418457,435.35198974609375,,89.07652282714844,591.2959594726562,121.71832275390625,58.94844055175781,100.99533081054688,56.01207733154297,86.8607177734375,161.38824462890625,84.31792449951172,274.0367126464844,16.79288101196289,85.92925262451172,70.00688934326172,393.4002380371094,78.53816223144531,46.01957321166992,46.346187591552734,174.51119995117188,141.74603271484375,47.26721954345703,226.43341064453125,45.10831069946289,29.202091217041016,207.64950561523438,271.0899963378906
2021-08-12,39.61443328857422,51.188018798828125,48.0880126953125,152.4739227294922,134.30599975585938,119.94905853271484,254.41299438476562,265.9012756347656,53.1301383972168,158.58279418945312,37.29271697998047,25.899005889892578,,814.2438354492188,,53.56325149536133,96.27542114257812,62.81512451171875,169.84249877929688,119.3884506225586,37.132694244384766,107.63945007324219,168.90664672851562,162.59051513671875,256.5,259.0,246.5010986328125,158.23585510253906,344.2777099609375,,118.09580993652344,32.24250030517578,92.69834899902344,159.8666229248047,367.65338134765625,12.281179428100586,61.49383544921875,15.441268920898438,110.57978820800781,20.463687896728516,163.51739501953125,142.7645263671875,16.3381290435791,63.364070892333984,55.173370361328125,351.43035888671875,363.2826232910156,54.24649429321289,436.11444091796875,,89.75395965576172,592.4901123046875,120.84799194335938,59.18820571899414,101.17616271972656,56.19610595703125,86.72650146484375,160.9720916748047,84.647216796875,272.2323303222656,16.931325912475586,86.35120391845703,70.74793243408203,396.25823974609375,78.06867980957031,46.388023376464844,46.44939041137695,173.22560119628906,142.0000762939453,47.31546401977539,223.58778381347656,45.544620513916016,29.12714385986328,206.92945861816406,268.5899963378906
2021-08-13,39.728538513183594,51.098777770996094,48.73953628540039,151.6102294921875,133.148193359375,119.7805404663086,253.82540893554688,268.067138671875,53.654293060302734,156.28665161132812,36.83263397216797,25.57897186279297,,812.7545776367188,,53.921112060546875,97.37814331054688,61.950836181640625,170.82412719726562,119.50135803222656,36.69825744628906,107.24187469482422,167.8123779296875,163.32565307617188,261.25,262.489990234375,247.86341857910156,157.66151428222656,349.34527587890625,,118.2457504272461,31.91077995300293,92.42990112304688,163.26699829101562,363.91485595703125,12.1448974609375,61.5390739440918,15.378015518188477,109.49311065673828,20.251792907714844,166.15345764160156,141.16732788085938,16.220474243164062,63.445743560791016,54.6722412109375,352.1779479980469,364.93157958984375,54.09068298339844,436.218017578125,,89.12798309326172,597.0961303710938,119.40592956542969,59.46842575073242,100.20316314697266,55.9953498840332,85.99290466308594,158.45849609375,84.68643188476562,272.5495910644531,16.695152282714844,86.21468353271484,69.42527770996094,400.7855529785156,77.49675750732422,46.55876159667969,45.552310943603516,172.63104248046875,141.83677673339844,46.80894470214844,224.41734313964844,44.850093841552734,29.411157608032227,205.02174377441406,267.8800048828125
2021-08-16,39.7570686340332,51.330810546875,48.73953628540039,153.11712646484375,135.64410400390625,121.0931167602539,252.9767608642578,270.4167175292969,53.726585388183594,155.97610473632812,36.53181457519531,25.469696044921875,,819.8728637695312,,54.53044891357422,97.34419250488281,61.09498977661133,172.2263946533203,118.32518768310547,36.28840637207031,107.83379364013672,167.94207763671875,162.94891357421875,256.8299865722656,261.1199951171875,246.73724365234375,157.48831176757812,354.86846923828125,,117.32843017578125,31.686887741088867,92.30523681640625,160.13330078125,361.76202392578125,11.992584228515625,61.303924560546875,15.215015411376953,110.57978820800781,20.53703498840332,166.7350311279297,140.2408447265625,16.0949764251709,62.830867767333984,54.48554992675781,352.9643249511719,368.56512451171875,53.649234771728516,442.4588623046875,,88.93932342529297,597.2762451171875,118.6721420288086,59.835845947265625,100.15148162841797,55.75276565551758,86.8696517944336,157.8509063720703,84.14543914794922,275.8906555175781,16.55670166015625,85.50730895996094,68.72173309326172,404.7503967285156,76.8736572265625,46.24424743652344,45.306217193603516,173.6434326171875,143.13436889648438,46.286338806152344,227.031494140625,43.99530792236328,29.351985931396484,204.59158325195312,263.3999938964844
2021-08-17,39.8426513671875,51.25899887084961,48.20403289794922,153.8889923095703,134.4768524169922,119.48788452148438,250.6172637939453,271.50946044921875,52.705379486083984,154.94097900390625,36.3548469543457,24.712549209594727,,806.3366088867188,,54.7142219543457,95.69013214111328,60.6882438659668,172.67510986328125,116.7820053100586,35.50968551635742,108.41685485839844,166.4829864501953,159.23629760742188,250.8000030517578,261.3999938964844,248.5535888671875,157.55215454101562,355.46630859375,,118.45742797851562,31.26394271850586,92.19976806640625,159.25698852539062,358.7677001953125,11.87234115600586,61.05067443847656,15.01795482635498,110.17698669433594,20.088804244995117,167.5230255126953,138.54664611816406,15.851825714111328,61.02473068237305,54.478660583496094,352.6439208984375,366.1012878417969,53.207786560058594,446.6758728027344,,88.21047973632812,596.5844116210938,117.83595275878906,59.15705108642578,99.07513427734375,55.275962829589844,85.59031677246094,156.2694549560547,83.53386688232422,268.7723083496094,16.23908805847168,84.45242309570312,68.00882720947266,402.99932861328125,75.2433090209961,45.552276611328125,44.607608795166016,171.00796508789062,144.18692016601562,45.635108947753906,226.23085021972656,43.37200927734375,29.474271774291992,202.01055908203125,260.8800048828125
2021-08-18,39.63344955444336,50.594810485839844,47.98091125488281,151.6377716064453,133.93588256835938,119.11540222167969,246.22470092773438,267.5160217285156,51.98526382446289,152.56961059570312,36.08943176269531,24.205190658569336,,799.5020751953125,,54.859291076660156,94.51953887939453,60.26457595825195,172.45077514648438,115.3893814086914,35.157203674316406,107.0121841430664,160.15248107910156,158.07843017578125,244.38999938964844,258.4599914550781,246.64642333984375,154.86293029785156,342.7498779296875,,118.5809326171875,31.106380462646484,91.67240905761719,158.4378662109375,353.3016357421875,11.79217529296875,60.336143493652344,14.986328125,108.09727478027344,19.648723602294922,161.70692443847656,137.2847900390625,15.702800750732422,60.707698822021484,53.809730529785156,350.43035888671875,358.4795837402344,52.774986267089844,434.73077392578125,,86.82991790771484,578.3214721679688,116.70962524414062,58.19179916381836,98.51545715332031,54.79915237426758,85.50084686279297,154.44667053222656,82.3734359741211,266.53167724609375,16.13321304321289,83.73262023925781,67.53977966308594,390.13397216796875,74.56043243408203,44.88728332519531,44.10747146606445,168.90281677246094,144.02359008789062,45.06425476074219,223.4334716796875,42.71310806274414,29.221813201904297,200.23379516601562,259.6600036621094
2021-08-19,39.61443328857422,50.19091796875,47.266902923583984,150.2687225341797,134.76153564453125,118.86707305908203,242.81146240234375,266.9359130859375,51.01902770996094,149.65237426757812,35.55857849121094,23.924182891845703,,801.159912109375,,54.99470138549805,93.62042999267578,59.179935455322266,173.35752868652344,120.08477020263672,34.32930374145508,107.50691986083984,160.55776977539062,154.4761505126953,248.24000549316406,255.14999389648438,246.5101776123047,157.76181030273438,346.5362854003906,,113.66797637939453,30.990276336669922,90.96288299560547,155.2565460205078,348.66827392578125,11.720026969909668,59.63066482543945,14.808727264404297,109.02469635009766,19.08639907836914,165.37481689453125,136.13766479492188,15.483181953430176,59.756587982177734,53.76054763793945,346.8964538574219,359.6703186035156,52.177730560302734,444.5486145019531,,85.51793670654297,578.1224365234375,114.90071868896484,58.54365539550781,97.84380340576172,54.02956771850586,86.06446075439453,153.43124389648438,81.3777084350586,268.2567443847656,16.01919937133789,82.62810516357422,66.65801239013672,393.70867919921875,72.9813003540039,44.04256057739258,43.69465637207031,170.71873474121094,144.7132110595703,44.49342346191406,223.3756103515625,42.07200622558594,29.8095645904541,200.42083740234375,257.3500061035156
2021-08-20,40.0328254699707,50.585845947265625,47.81132507324219,151.72964477539062,135.71054077148438,119.33711242675781,243.96791076660156,270.1266784667969,51.29249572753906,150.32992553710938,35.717830657958984,24.298852920532227,,813.0293579101562,,55.86518478393555,96.10578155517578,59.527366638183594,174.07736206054688,122.09839630126953,34.70636749267578,108.9381103515625,160.78469848632812,154.58644104003906,257.32000732421875,257.8299865722656,246.97337341308594,161.22586059570312,350.1614990234375,,114.64704895019531,31.19759750366211,91.06838989257812,155.31370544433594,350.7058410644531,11.832257270812988,59.91104507446289,15.073909759521484,109.74603271484375,19.550928115844727,166.16281127929688,136.5259246826172,15.6165189743042,60.82297897338867,54.1245231628418,344.6441345214844,361.4757080078125,52.376808166503906,447.5889587402344,,86.3154067993164,586.519287109375,115.78813171386719,58.74604034423828,98.67904663085938,54.39763641357422,87.2901611328125,154.66310119628906,81.80892181396484,270.6163330078125,16.312381744384766,84.28487396240234,67.51165771484375,396.95672607421875,73.48493194580078,44.213294982910156,44.12334060668945,173.12921142578125,145.94732666015625,44.766780853271484,223.1730194091797,42.22338104248047,30.129077911376953,204.5634765625,263.04998779296875
2021-08-23,40.0328254699707,50.899986267089844,48.33791732788086,153.16305541992188,135.80548095703125,121.79374694824219,247.15731811523438,269.295166015625,52.33165740966797,150.98863220214844,36.195613861083984,24.618885040283203,,822.5056762695312,,55.82648849487305,98.20092010498047,60.069671630859375,173.40428161621094,118.89915466308594,35.09163284301758,108.89393615722656,163.60548400878906,155.6248016357422,256.0,261.2300109863281,247.7816619873047,157.5703887939453,347.9123229980469,,114.37361145019531,31.545896530151367,91.92171478271484,157.97116088867188,355.6492919921875,12.048701286315918,60.4718132019043,15.16878890991211,110.60787963867188,19.9665584564209,165.59059143066406,138.27310180664062,15.81260871887207,61.889373779296875,54.567195892333984,350.48858642578125,364.0588073730469,52.94809341430664,448.7937927246094,,87.60163879394531,588.7277221679688,116.82908630371094,59.32830047607422,100.12564086914062,55.16720962524414,87.0396499633789,155.8699493408203,82.86334228515625,274.601806640625,16.572988510131836,84.9488296508789,67.82121276855469,398.3176574707031,75.21768951416016,44.67161560058594,44.52028274536133,173.28189086914062,145.09432983398438,45.160743713378906,225.85464477539062,42.392555236816406,30.002859115600586,203.7031707763672,270.44000244140625
2021-08-24,39.97577667236328,50.899986267089844,48.51641845703125,153.2090301513672,136.09017944335938,121.45675659179688,250.06704711914062,270.2426452636719,52.59599685668945,151.6943817138672,36.699913024902344,25.03258514404297,,823.6847534179688,,55.787811279296875,100.15187072753906,61.044132232666016,173.26406860351562,118.18402862548828,35.657230377197266,108.78791046142578,162.5760955810547,156.2681121826172,259.2799987792969,263.8599853515625,248.59458923339844,159.00160217285156,348.8897399902344,,114.67350006103516,31.877614974975586,92.5737075805664,159.3522491455078,361.9481201171875,12.265144348144531,60.7612190246582,15.339090347290039,109.9802474975586,20.36589241027832,162.48553466796875,139.1290283203125,16.008699417114258,61.91819763183594,54.67540740966797,351.2361755371094,361.4084777832031,53.3982048034668,452.5307922363281,,88.39910888671875,586.054931640625,118.4246826171875,59.427940368652344,100.74562072753906,55.93680191040039,86.44916534423828,156.87705993652344,83.6561508178711,277.1100769042969,16.78473663330078,85.27770233154297,69.55660247802734,397.0293273925781,76.45539093017578,45.12093734741211,45.020416259765625,174.3585662841797,145.76580810546875,45.6753044128418,225.9510955810547,43.060367584228516,29.9476318359375,202.3284912109375,270.1700134277344
2021-08-25,40.01381301879883,51.25899887084961,49.02513885498047,155.11102294921875,135.6251678466797,122.27267456054688,254.3011016845703,271.6737365722656,53.006187438964844,156.3807373046875,37.29271697998047,25.399444580078125,,832.8418579101562,,55.96189880371094,101.38182830810547,62.0101318359375,174.51675415039062,118.19345092773438,36.39496994018555,110.30746459960938,162.34910583496094,159.83358764648438,256.7699890136719,262.2900085449219,249.08775329589844,159.32066345214844,356.8234558105469,,114.67350006103516,32.58250045776367,93.14897918701172,157.399658203125,365.9877624511719,12.545720100402832,61.37627029418945,15.577508926391602,109.8865737915039,20.651126861572266,162.71067810058594,141.996826171875,16.353818893432617,61.98545455932617,55.34434509277344,348.63433837890625,361.45648193359375,54.073368072509766,444.6050109863281,,89.2566146850586,595.0964965820312,120.83944702148438,59.667701721191406,102.82083892822266,56.67292022705078,86.08236694335938,159.91506958007812,84.6867904663086,275.30572509765625,17.04534339904785,86.97171783447266,69.95995330810547,397.9564514160156,78.52960205078125,46.208290100097656,45.695213317871094,176.2227020263672,147.52618408203125,46.342620849609375,224.3594970703125,43.8884391784668,30.054128646850586,202.3378448486328,267.57000732421875
