Date,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,BSX,CAH,CI,CNC,COO,COR,CRL,CVS,DGX,DHR,DVA,DXCM,ELV,EW,GEHC,GILD,HCA,HOLX,HSIC,HUM,IDXX,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MOH,MRK,MRNA,MTD,PFE,PODD,REGN,RMD,RVTY,SOLV,STE,SYK,TECH,TMO,UHS,UNH,VRTX,VTRS,WAT,WST,ZBH,ZTS
2021-12-15,4.34,12.290000000000001,5.34,11.010000000000002,16.560000000000002,3.3800000000000003,13.12,20.369999999999997,7.13,1.41,5.86,19.21,4.6,13.24,,10.23,7.7299999999999995,15.379999999999999,9.45,8.76,0.72,23.37,2.22,,8.79,17.21,8.389999999999999,4.450000000000001,17.09,8.729999999999999,3.58,8.59,4.859999999999999,9.53,32.3,8.43,21.36,5.5200000000000005,10.16,5.779999999999999,16.31,32.64,3.76,0.54,59.589999999999996,5.57,,,7.11,9.190000000000001,1.79,25.659999999999997,12.459999999999999,17.05,12.16,3.9699999999999998,11.2,7.91,7.529999999999999,4.609999999999999
2021-12-16,4.34,12.290000000000001,5.34,11.010000000000002,16.560000000000002,3.3800000000000003,13.12,20.369999999999997,7.13,1.41,5.86,19.21,4.6,13.24,,10.23,7.7299999999999995,15.379999999999999,9.45,8.76,0.72,23.37,2.22,,8.79,17.21,8.389999999999999,4.450000000000001,17.09,8.729999999999999,3.58,8.59,4.859999999999999,9.53,32.3,8.43,21.36,5.5200000000000005,10.16,5.779999999999999,16.31,32.64,3.76,0.54,59.589999999999996,5.57,,,7.11,9.190000000000001,1.79,25.659999999999997,12.459999999999999,17.05,12.16,3.9699999999999998,11.2,7.91,7.529999999999999,4.609999999999999
2021-12-17,4.34,12.290000000000001,5.34,11.010000000000002,16.560000000000002,3.3800000000000003,13.12,20.369999999999997,7.13,1.41,5.86,19.21,4.6,13.24,,10.23,7.7299999999999995,15.379999999999999,9.45,8.76,0.72,23.37,2.22,,8.79,17.21,8.389999999999999,4.450000000000001,17.09,8.729999999999999,3.58,8.59,4.859999999999999,9.53,32.3,8.43,21.36,5.5200000000000005,10.16,5.779999999999999,16.31,32.64,3.76,0.54,59.589999999999996,5.57,,,7.11,9.190000000000001,1.79,25.659999999999997,12.459999999999999,17.05,12.16,3.9699999999999998,11.2,7.91,7.529999999999999,4.609999999999999
2021-12-20,4.34,12.290000000000001,5.34,11.010000000000002,16.560000000000002,3.3800000000000003,13.12,20.369999999999997,7.13,1.41,5.86,19.21,4.6,13.24,,10.23,7.7299999999999995,15.379999999999999,9.45,8.76,0.72,23.37,2.22,,8.79,17.21,8.389999999999999,4.450000000000001,17.09,8.729999999999999,3.58,8.59,4.859999999999999,9.53,32.3,8.43,21.36,5.5200000000000005,10.16,5.779999999999999,16.31,32.64,3.76,0.54,59.589999999999996,5.57,,,7.11,9.190000000000001,1.79,25.659999999999997,12.459999999999999,17.05,12.16,3.9699999999999998,11.2,7.91,7.529999999999999,4.609999999999999
2021-12-21,4.34,12.290000000000001,5.34,11.010000000000002,16.560000000000002,3.3800000000000003,13.12,20.369999999999997,7.13,1.41,5.86,19.21,4.6,13.24,,10.23,7.7299999999999995,15.379999999999999,9.45,8.76,0.72,23.37,2.22,,8.79,17.21,8.389999999999999,4.450000000000001,17.09,8.729999999999999,3.58,8.59,4.859999999999999,9.53,32.3,8.43,21.36,5.5200000000000005,10.16,5.779999999999999,16.31,32.64,3.76,0.54,59.589999999999996,5.57,,,7.11,9.190000000000001,1.79,25.659999999999997,12.459999999999999,17.05,12.16,3.9699999999999998,11.2,7.91,7.529999999999999,4.609999999999999
2021-12-22,4.34,12.290000000000001,5.34,11.010000000000002,16.560000000000002,3.3800000000000003,13.12,20.369999999999997,7.13,1.41,5.86,19.21,4.6,13.24,,10.23,7.7299999999999995,15.379999999999999,9.45,8.76,0.72,23.37,2.22,,8.79,17.21,8.389999999999999,4.450000000000001,17.09,8.729999999999999,3.58,8.59,4.859999999999999,9.53,32.3,8.43,21.36,5.5200000000000005,10.16,5.779999999999999,16.31,32.64,3.76,0.54,59.589999999999996,5.57,,,7.11,9.190000000000001,1.79,25.659999999999997,12.459999999999999,17.05,12.16,3.9699999999999998,11.2,7.91,7.529999999999999,4.609999999999999
2021-12-23,4.34,12.290000000000001,5.34,11.010000000000002,16.560000000000002,3.3800000000000003,13.12,20.369999999999997,7.13,1.41,5.86,19.21,4.6,13.24,,10.23,7.7299999999999995,15.379999999999999,9.45,8.76,0.72,23.37,2.22,,8.79,17.21,8.389999999999999,4.450000000000001,17.09,8.729999999999999,3.58,8.59,4.859999999999999,9.53,32.3,8.43,21.36,5.5200000000000005,10.16,5.779999999999999,16.31,32.64,3.76,0.54,59.589999999999996,5.57,,,7.11,9.190000000000001,1.79,25.659999999999997,12.459999999999999,17.05,12.16,3.9699999999999998,11.2,7.91,7.529999999999999,4.609999999999999
2021-12-27,4.34,12.290000000000001,5.34,11.010000000000002,16.560000000000002,3.3800000000000003,13.12,20.369999999999997,7.13,1.41,5.86,19.21,4.6,13.24,,10.23,7.7299999999999995,15.379999999999999,9.45,8.76,0.72,23.37,2.22,,8.79,17.21,8.389999999999999,4.450000000000001,17.09,8.729999999999999,3.58,8.59,4.859999999999999,9.53,32.3,8.43,21.36,5.5200000000000005,10.16,5.779999999999999,16.31,32.64,3.76,0.54,59.589999999999996,5.57,,,7.11,9.190000000000001,1.79,25.659999999999997,12.459999999999999,17.05,12.16,3.9699999999999998,11.2,7.91,7.529999999999999,4.609999999999999
2021-12-28,4.34,12.290000000000001,5.34,11.010000000000002,16.560000000000002,3.3800000000000003,13.12,20.369999999999997,7.13,1.41,5.86,19.21,4.6,13.24,,10.23,7.7299999999999995,15.379999999999999,9.45,8.76,0.72,23.37,2.22,,8.79,17.21,8.389999999999999,4.450000000000001,17.09,8.729999999999999,3.58,8.59,4.859999999999999,9.53,32.3,8.43,21.36,5.5200000000000005,10.16,5.779999999999999,16.31,32.64,3.76,0.54,59.589999999999996,5.57,,,7.11,9.190000000000001,1.79,25.659999999999997,12.459999999999999,17.05,12.16,3.9699999999999998,11.2,7.91,7.529999999999999,4.609999999999999
2021-12-29,4.34,12.290000000000001,5.34,11.010000000000002,16.560000000000002,3.3800000000000003,13.12,20.369999999999997,7.13,1.41,5.86,19.21,4.6,13.24,,10.23,7.7299999999999995,15.379999999999999,9.45,8.76,0.72,23.37,2.22,,8.79,17.21,8.389999999999999,4.450000000000001,17.09,8.729999999999999,3.58,8.59,4.859999999999999,9.53,32.3,8.43,21.36,5.5200000000000005,10.16,5.779999999999999,16.31,32.64,3.76,0.54,59.589999999999996,5.57,,,7.11,9.190000000000001,1.79,25.659999999999997,12.459999999999999,17.05,12.16,3.9699999999999998,11.2,7.91,7.529999999999999,4.609999999999999
