Date,ABNB,AMZN,APTV,AZO,BBY,BKNG,CCL,CMG,CZR,DASH,DECK,DHI,DPZ,DRI,EBAY,EXPE,F,GM,GPC,GRMN,HAS,HD,HLT,KMX,LEN,LKQ,LOW,LULU,LVS,MAR,MCD,MGM,MHK,NCLH,NKE,NVR,ORLY,PHM,POOL,RCL,RL,ROST,SBUX,TJX,TPR,TSCO,TSLA,ULTA,WSM,WYNN,YUM
2021-07-26,142.0,184.99099731445312,159.75,1622.1600341796875,91.28895568847656,87.37202453613281,22.913095474243164,36.13740158081055,93.25,184.08999633789062,68.48332977294922,87.90371704101562,498.2830810546875,125.00499725341797,67.14082336425781,160.70660400390625,10.400130271911621,53.56546401977539,111.50456237792969,137.71299743652344,84.8651351928711,292.4253234863281,124.98438262939453,135.08999633789062,90.54081726074219,44.79670715332031,179.48834228515625,395.44000244140625,42.82741928100586,136.8822784423828,217.50511169433594,39.17131423950195,191.07000732421875,26.020000457763672,151.98239135742188,5032.68994140625,41.30400085449219,50.87629699707031,436.17987060546875,78.65428161621094,100.77743530273438,115.82061004638672,112.18010711669922,63.89387512207031,36.23478317260742,34.433990478515625,219.2066650390625,344.2699890136719,71.12208557128906,100.912109375,112.4054946899414
2021-07-27,141.5800018310547,181.3195037841797,158.89999389648438,1624.949951171875,90.91532897949219,87.97875213623047,22.55693244934082,36.70240020751953,92.51000213623047,179.99000549316406,66.36333465576172,88.4927978515625,501.7240905761719,126.83743286132812,66.25183868408203,161.71412658691406,10.222223281860352,52.825904846191406,111.6518325805664,136.5900115966797,82.94232177734375,288.96405029296875,126.7900390625,134.97000122070312,91.50601959228516,43.98830032348633,175.6487274169922,391.42999267578125,41.19365692138672,137.80450439453125,219.61795043945312,38.0218620300293,189.35000610351562,25.450000762939453,151.5037078857422,5106.14013671875,41.097999572753906,50.9049072265625,440.7662048339844,78.34308624267578,99.5928955078125,115.10140228271484,112.15340423583984,63.64280700683594,36.032745361328125,33.75472640991211,214.92666625976562,337.5199890136719,70.05303192138672,97.06212615966797,114.25389862060547
2021-07-28,143.3000030517578,181.51600646972656,162.32000732421875,1608.5999755859375,89.88182067871094,87.20087432861328,22.576719284057617,36.325199127197266,92.37000274658203,186.85000610351562,67.40833282470703,86.73509979248047,489.19061279296875,125.7260971069336,66.80171966552734,161.19061279296875,10.274113655090332,53.296539306640625,109.20014190673828,140.22850036621094,81.72318267822266,287.4276428222656,127.80632019042969,133.3000030517578,90.17440795898438,43.865272521972656,174.63209533691406,393.0899963378906,42.03414535522461,138.8804473876953,215.54383850097656,38.38168716430664,189.91000366210938,25.520000457763672,152.32301330566406,5064.9501953125,40.63933181762695,50.18027877807617,436.8056945800781,77.88602447509766,99.8460693359375,114.67557525634766,108.93199157714844,63.11284255981445,35.549617767333984,33.59543991088867,215.66000366210938,333.9700012207031,71.21762084960938,98.82266235351562,111.64064025878906
2021-07-29,143.47000122070312,179.99600219726562,167.64999389648438,1625.9100341796875,90.8358154296875,86.73123931884766,22.4678897857666,36.92300033569336,89.86000061035156,178.05999755859375,67.78166961669922,90.74454498291016,490.68267822265625,127.44828796386719,67.2782974243164,161.72398376464844,10.666991233825684,55.015785217285156,110.82014465332031,141.78269958496094,82.2222900390625,289.1141052246094,132.710205078125,134.97000122070312,95.15232849121094,45.22727584838867,175.7486114501953,402.8699951171875,40.59870147705078,142.0601348876953,217.540771484375,38.151798248291016,195.83999633789062,25.309999465942383,153.73155212402344,5244.89013671875,39.75466537475586,52.497169494628906,446.3052978515625,77.81793975830078,99.6109848022461,116.00041198730469,108.90528869628906,64.00542449951172,36.243560791015625,33.13588333129883,225.78334045410156,334.6099853515625,71.49510955810547,96.50106811523438,118.65176391601562
2021-07-30,144.00999450683594,166.37950134277344,166.85000610351562,1623.5699462890625,89.3173828125,85.31806945800781,21.419191360473633,37.268798828125,87.36000061035156,174.2899932861328,68.4749984741211,90.66853332519531,490.0486145019531,123.75791931152344,62.51262664794922,158.8990478515625,10.340826988220215,54.593170166015625,109.95384979248047,141.22567749023438,81.91751098632812,289.78521728515625,129.70077514648438,133.9499969482422,93.97265625,44.594608306884766,174.90444946289062,400.1700134277344,39.99429702758789,140.2349090576172,216.3729248046875,37.512107849121094,194.89999389648438,24.030000686645508,154.2102508544922,5222.60009765625,40.25600051879883,52.31601333618164,446.3240661621094,74.75463104248047,102.64921569824219,116.10449981689453,108.05989837646484,63.97754669189453,37.15711975097656,33.12672805786133,229.06666564941406,335.79998779296875,69.01124572753906,95.11776733398438,119.63514709472656
2021-08-02,145.49000549316406,166.57400512695312,167.66000366210938,1634.010009765625,89.42869567871094,85.03135681152344,21.231216430664062,37.28839874267578,86.5,177.6300048828125,70.74666595458984,91.6756591796875,494.5901794433594,125.31038665771484,62.89756774902344,157.23960876464844,10.311179161071777,54.775657653808594,109.5553207397461,141.8096466064453,82.09048461914062,288.9287414550781,126.1684341430664,136.5,94.59821319580078,44.82307815551758,173.3341064453125,402.6499938964844,39.201019287109375,139.1685791015625,214.04615783691406,37.35218048095703,194.60000610351562,23.579999923706055,155.35179138183594,5227.419921875,40.07533264160156,52.40182113647461,445.1003723144531,73.40287780761719,106.69116973876953,114.5146713256836,107.11660766601562,63.17792892456055,37.183467864990234,33.10474395751953,236.55667114257812,336.760009765625,70.43517303466797,95.1564712524414,120.54569244384766
2021-08-03,145.64999389648438,168.31199645996094,169.13999938964844,1660.1099853515625,91.1458740234375,83.79168701171875,21.2015380859375,37.68980026245117,86.77999877929688,177.1300048828125,71.73999786376953,92.68274688720703,504.018310546875,124.56388854980469,62.3293342590332,152.88365173339844,10.392717361450195,55.59206008911133,111.02808380126953,144.62159729003906,82.69184112548828,293.096435546875,124.4022445678711,139.6999969482422,95.88514709472656,45.78965759277344,176.04811096191406,407.510009765625,37.897789001464844,137.0167999267578,211.2379150390625,36.93238067626953,199.30999755859375,23.190000534057617,157.63487243652344,5295.22998046875,40.83333206176758,52.79273223876953,448.7713623046875,72.44013214111328,113.22879791259766,115.45153045654297,106.01313781738281,64.13560485839844,38.14973068237305,34.16484832763672,236.5800018310547,346.6600036621094,72.1956787109375,91.97395324707031,121.48352813720703
2021-08-04,147.39999389648438,167.73599243164062,165.72000122070312,1644.9000244140625,90.04875946044922,81.69032287597656,20.815696716308594,37.976600646972656,84.98999786376953,178.52000427246094,72.76166534423828,91.06757354736328,500.48388671875,124.19902801513672,62.32017517089844,151.37240600585938,9.873823165893555,50.63603210449219,108.1951904296875,145.78945922851562,82.01634216308594,291.6571960449219,122.73473358154297,136.6199951171875,94.23179626464844,44.735198974609375,172.37196350097656,410.4700012207031,36.698429107666016,132.5401611328125,209.3479766845703,37.252227783203125,196.63999938964844,22.600000381469727,158.2609405517578,5243.56005859375,40.388668060302734,50.80956268310547,454.8708801269531,70.6507568359375,111.38417053222656,112.32865905761719,105.23002624511719,62.52709197998047,37.54362106323242,33.95062255859375,236.97332763671875,342.57000732421875,71.2039794921875,88.1142807006836,121.57460021972656
2021-08-05,150.32000732421875,168.79949951171875,159.64999389648438,1639.6099853515625,91.71827697753906,86.4715576171875,22.309595108032227,37.99959945678711,90.5,181.3300018310547,72.50166320800781,91.53312683105469,499.3648376464844,122.56173706054688,61.66029739379883,159.70899963378906,10.162921905517578,52.28804016113281,107.58876037597656,147.2358856201172,81.6126937866211,294.12945556640625,124.71797943115234,136.0,94.24075317382812,44.40129089355469,173.07992553710938,414.3900146484375,38.50218963623047,136.14260864257812,210.7654571533203,39.651084899902344,199.10000610351562,24.18000030517578,160.046875,5313.56982421875,40.34333419799805,51.0002555847168,454.721435546875,75.9507827758789,112.60490417480469,114.19291687011719,105.92415618896484,63.76368713378906,38.176082611083984,34.433990478515625,238.2100067138672,351.6499938964844,71.83629608154297,95.45635223388672,121.683837890625
2021-08-06,149.99000549316406,167.2469940185547,163.14999389648438,1629.8499755859375,91.29691314697266,85.50292205810547,22.833946228027344,37.74300003051758,90.5,181.55999755859375,72.44999694824219,89.97496032714844,497.46240234375,122.75688171386719,60.01982879638672,147.06581115722656,10.229634284973145,52.873924255371094,107.66670989990234,148.8888702392578,80.72299194335938,291.24212646484375,124.97453308105469,134.02000427246094,92.98956298828125,44.664913177490234,172.60794067382812,408.5199890136719,38.59661865234375,136.0177001953125,210.62286376953125,39.791019439697266,201.2899932861328,24.889999389648438,159.0802459716797,5212.9501953125,40.22999954223633,50.485389709472656,449.37841796875,76.74821472167969,111.34800720214844,116.48303985595703,105.94195556640625,64.44243621826172,38.65921401977539,34.28752136230469,233.03334045410156,352.989990234375,70.35326385498047,95.66915893554688,122.03895568847656
