Date,ABNB,AMZN,APTV,AZO,BBY,BKNG,CCL,CMG,CZR,DASH,DECK,DHI,DPZ,DRI,EBAY,EXPE,F,GM,GPC,GRMN,HAS,HD,HLT,KMX,LEN,LKQ,LOW,LULU,LVS,MAR,MCD,MGM,MHK,NCLH,NKE,NVR,ORLY,PHM,POOL,RCL,RL,ROST,SBUX,TJX,TPR,TSCO,TSLA,ULTA,WSM,WYNN,YUM
2022-08-24,1.83,1.15,1.79,116.92,7.920000000000001,76.50999999999999,-6.77,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.42,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,5.890000000000001,14.61,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.76,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-08-25,1.83,1.15,1.79,116.92,7.920000000000001,76.50999999999999,-6.77,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.42,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,5.890000000000001,14.61,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.76,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-08-26,1.83,1.15,1.79,116.92,7.920000000000001,76.50999999999999,-6.77,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.42,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,5.890000000000001,14.61,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.76,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-08-29,1.83,1.15,1.79,116.92,7.920000000000001,76.50999999999999,-6.77,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.42,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,5.890000000000001,14.61,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.76,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-08-30,1.83,1.15,1.79,116.92,7.920000000000001,76.50999999999999,-6.77,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.42,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,5.890000000000001,14.61,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.76,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-08-31,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-01,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-02,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-06,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-07,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
